,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
2568,4-chlorophenol,106-48-9,Me_180,20,96,2.51E-08,8.40E-05,0.000149802,0.56096241,N,
2569,permethrin,52645-53-1,Me_180,20,96,4.47E-07,1.54E-08,0.000148859,0.000103174,N,
2570,Aniline,62-53-3,Me_180,20,96,9.10E-09,0.000132831,0.000149887,0.886203586,N,
2571,4-fluoroaniline,371-40-4,Me_180,20,96,1.12E-08,0.000131413,0.000149895,0.876699035,N,
2572,"2,4,6-trichlorophenol",88-06-2,Me_180,20,96,1.13E-07,1.91E-05,0.000149427,0.12758534,A,6.8
2573,Allyl alcohol,107-18-6,Me_180,20,96,5.63E-09,0.000132968,0.000149866,0.887241175,N,
2574,N-methylaniline,100-61-8,Me_180,20,96,1.33E-08,0.000117018,0.000149819,0.781064919,N,
2575,"3,4-dichloroaniline",95-76-1,Me_180,20,96,4.01E-08,6.73E-05,0.000149752,0.449479008,N,
2576,4-decylaniline,37529-30-9,Me_180,20,96,2.64E-07,2.54E-08,0.000148871,0.000170883,N,
2577,naphthalene,91-20-3,Me_180,20,96,5.32E-08,3.45E-05,0.00014875,0.231672902,N,
2578,"1,2,4-trichlorobenzene",120-82-1,Me_180,20,96,1.26E-07,1.09E-05,0.000148452,0.073349435,N,
2579,"1,2-dichlorobenzene",95-50-1,Me_180,20,96,6.71E-08,2.83E-05,0.000146551,0.192892299,N,
2580,dichloromethane,75-09-2,Me_180,20,96,7.65E-09,0.000111918,0.00012992,0.861443587,N,
2581,tetrachloroethylene,127-18-4,Me_180,20,96,6.30E-08,2.52E-05,0.000125119,0.201499988,N,
2582,"2,3-dimethyl-1,3-butadiene",513-81-5,Me_180,20,96,1.60E-08,2.63E-05,8.52E-05,0.308593137,N,
2583,Eugenol F,97-53-0,Me_180,20,96,2.94E-08,9.04E-05,0.00014982,0.60322705,N,
2584,Methyl-antranilate,134-20-3,Me_180,20,96,2.11E-08,0.000108637,0.000149861,0.724918594,N,
2585,Lilyfore,285977-85-7,Me_180,20,96,6.99E-08,3.75E-05,0.000149602,0.250802916,N,
2586,Damascone beta,23726-91-2,Me_180,20,96,1.59E-07,5.83E-06,0.000149071,0.039097461,N,
2587,Veloutone,14595-54-1,Me_180,20,96,2.30E-07,4.55E-07,0.000148959,0.00305688,N,
2588,Verdox,82356-51-2,Me_180,20,96,NA,NA,NA,NA,N,
2589,Nirvanol,1506-02-1,Me_180,20,96,NA,NA,NA,NA,N,
2590,Cetalox,3738-00-9,Me_180,20,96,2.48E-07,3.27E-07,0.000148926,0.002199002,N,
2591,Tonalide,21145-77-7,Me_180,20,96,2.79E-07,1.43E-07,0.000148921,0.000960873,N,
2592,"2,4-Dinitrophenol",51-28-5,Me_180,20,96,2.29E-08,0.00011671,0.000149875,0.778716598,A,4.1
2593,Aldrin,309-00-2,Me_180,20,96,4.17E-07,1.54E-08,0.000148858,0.000103174,N,
2594,Azinphos-methyl,86-50-0,Me_180,20,96,8.26E-08,6.39E-05,0.000149739,0.426764992,N,
2595,Chlorpyrifos,2921-88-2,Me_180,20,96,3.49E-07,1.09E-06,0.000149003,0.007311902,N,
2596,"DDD-p,p'",50-29-3,Me_180,20,96,4.13E-07,4.84E-09,0.000148834,3.25E-05,N,
2597,"DDT-o,p'",789-02-6,Me_180,20,96,4.06E-07,1.30E-08,0.000148855,8.72E-05,N,
2598,"DDT-p,p'",72-54-8,Me_180,20,96,3.57E-07,4.45E-08,0.000148885,0.00029888,N,
2599,Diazinon,333-41-5,Me_180,20,96,1.89E-07,1.54E-05,0.000149377,0.103233538,N,
2600,Dicofol,115-32-2,Me_180,20,96,3.72E-07,9.26E-07,0.000148995,0.00621385,N,
2601,Dieldrin,60-57-1,Me_180,20,96,3.87E-07,7.05E-07,0.000148982,0.004733698,N,
2602,Disulfoton,298-04-4,Me_180,20,96,1.96E-07,1.03E-05,0.000149284,0.069100513,N,
2603,Endosulfan I,115-29-7,Me_180,20,96,2.57E-07,1.49E-05,0.000149349,0.099527009,N,
2604,Endrin,72-20-8,Me_180,20,96,4.01E-07,3.02E-07,0.000148948,0.002024829,N,
2605,Ethion,563-12-2,Me_180,20,96,3.89E-07,8.08E-07,0.000148989,0.005424216,N,
2606,Heptachlor,76-44-8,Me_180,20,96,4.15E-07,4.71E-08,0.000148886,0.000316034,N,
2607,Heptachlor epoxide B,1024-57-3,Me_180,20,96,3.89E-07,1.03E-06,0.000148999,0.006926181,N,
2608,Lindane,58-89-9,Me_180,20,96,1.70E-07,1.81E-05,0.000149413,0.121154644,N,
2609,"Methoxychlor-o,p'",72-43-5,Me_180,20,96,3.50E-07,7.86E-07,0.000148988,0.005278597,N,
2610,Parathion,56-38-2,Me_180,20,96,1.84E-07,1.49E-05,0.000149369,0.099527009,N,
2611,Trifluralin,1582-09-8,Me_180,20,96,3.50E-07,3.86E-07,0.000148955,0.002593062,N,
2612,Cisapride,81098-60-4,Me_180,20,96,2.28E-07,2.64E-05,0.000149511,0.176322564,B,7.8
2613,Citalopram hydrobromide,59729-33-8,Me_180,20,96,1.24E-07,3.95E-05,0.000149608,0.263949626,N,
2614,Dofetilide,115256-11-6,Me_180,20,96,7.65E-08,9.28E-05,0.000149827,0.619245497,B,8.4
2615,Moxifloxacin hydrochloride,186826-86-8,Me_180,20,96,4.00E-08,0.000131847,0.0001499,0.879566332,A,6
2616,N-acetylpro-cainamide,32795-44-1,Me_180,20,96,2.81E-08,0.000130743,0.000149899,0.872210383,B,9.2
2617,Quinidine sulfate,50-54-4,Me_180,20,96,1.27E-07,3.82E-05,0.000149608,0.255042285,B,9.3
2618,Sematilide,101526-83-4,Me_180,20,96,3.09E-08,0.000132476,0.000149901,0.883756487,B,9.1
2619,Sotalol hydrochloride,959-24-0,Me_180,20,96,2.64E-08,0.000132995,0.000149903,0.887208299,B,9
2620,Mifepristone,84371-65-3,Me_180,20,96,4.23E-07,1.36E-06,0.000149015,0.009151215,N,
2621,Perfluorobutanesulfonic_acid,375-73-5,Me_180,20,96,3.45E-08,0.000122314,0.000149885,0.816049617,A,-2.9
2622,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,Me_180,20,96,4.28E-08,0.000113408,0.00014987,0.756710176,A,1.4
2623,Perfluorononanoic_acid,375-95-1,Me_180,20,96,5.15E-07,5.12E-08,0.000148889,0.000343617,A,0.1
2624,Perfluorohexanoic_acid,307-24-4,Me_180,20,96,2.48E-07,7.10E-06,0.000149211,0.047567001,A,0.1
2625,Perfluorobutanoic_acid,375-22-4,Me_180,20,96,2.73E-08,0.000114663,0.000149556,0.766684946,A,0.1
2626,Perfluorooctanoic_acid,335-67-1,Me_180,20,96,3.15E-07,8.23E-06,0.00014924,0.05517004,A,0.1
2627,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,Me_180,20,96,1.35E-07,5.16E-05,0.000149686,0.344576252,A,1.4
2628,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,Me_180,20,96,4.13E-07,7.41E-06,0.000149219,0.049644675,A,1.4
2629,Perfluoroundecanoic_acid,2058-94-8,Me_180,20,96,6.21E-07,7.15E-08,0.000148899,0.000480011,A,0.1
2630,Perfluorooctanesulfonic_acid,1763-23-1,Me_180,20,96,5.51E-07,7.15E-08,0.000148899,0.000480011,A,-2.9
2631,Perfluoroheptanoic_acid,375-85-9,Me_180,20,96,1.84E-07,2.48E-05,0.000149495,0.165766376,A,0.1
2632,Perfluoropentanoic_acid,2706-90-3,Me_180,20,96,4.90E-08,8.78E-05,0.000149814,0.585841865,A,0.1
2633,Perfluorohexanesulfonic_acid,355-46-4,Me_180,20,96,1.01E-07,6.62E-05,0.000149748,0.441907238,A,-2.9
2634,Perfluorodecanoic_acid,335-76-2,Me_180,20,96,5.83E-07,2.03E-08,0.000148865,0.000136577,A,0.1
2635,cyclosporine A,59865-13-3,Me_180,20,96,3.62E-07,5.43E-05,0.000149699,0.362973884,N,
2636,chlorpromazine,50-53-3,Me_180,20,96,3.35E-07,3.19E-07,0.00014895,0.002139356,B,9.4
2637,PBDE 47,5436-43-1,Me_180,20,96,5.64E-07,6.42E-09,0.00014884,4.31E-05,N,
2638,PBDE 99,60348-60-9,Me_180,20,96,6.70E-07,1.52E-09,0.000148814,1.02E-05,N,
2639,PBDE 153,68631-49-2,Me_180,20,96,7.77E-07,2.93E-10,0.000148792,1.97E-06,N,
2640,amiodarone,1951-25-3,Me_180,20,96,7.72E-07,7.48E-10,0.000148804,5.03E-06,B,9
2641,Azathioprine,446-86-6,Me_180,20,96,2.69E-08,0.000133004,0.000149903,0.887272018,A,8.2
2642,Benzocaine,94-09-7,Me_180,20,96,2.28E-08,0.000109461,0.000149862,0.730411171,N,
2643,Butylated hydroxyanisole,25013-16-5,Me_180,20,96,NA,NA,NA,NA,N,
2644,Cetirizine dihydrochloride,83881-52-1,Me_180,20,96,3.79E-08,0.000132914,0.000149903,0.886669083,A,4.7
2645,Cyclamate,139-05-9,Me_180,20,96,1.74E-08,0.000133024,0.000149903,0.887403259,B,17.6
2646,Cyclophosphamide,6055-19-2,Me_180,20,96,2.54E-08,0.000132913,0.000149895,0.886707241,B,6.1
2647,Cypermethrin,67375-30-8,Me_180,20,96,4.78E-07,1.10E-08,0.000148851,7.37E-05,N,
2648,DEET,134-62-3,Me_180,20,96,3.22E-08,9.49E-05,0.000149831,0.633606642,N,
2649,Dexamethasone,50-02-2,Me_180,20,96,5.60E-08,0.000106954,0.000149857,0.713702595,N,
2650,Digoxin,20830-75-5,Me_180,20,96,8.14E-08,0.000128885,0.000149896,0.859831251,N,
2651,Fenazaquin,120928-09-8,Me_180,20,96,3.25E-07,2.42E-07,0.000148939,0.001624377,N,
2652,Fenbuconazole,114369-43-6,Me_180,20,96,1.32E-07,3.80E-05,0.000149598,0.254061078,N,
2653,Fluazinam,79622-59-6,Me_180,20,96,3.30E-07,1.05E-05,0.000149291,0.070494658,N,
2654,Furosemide,54-31-9,Me_180,20,96,5.04E-08,0.000102091,0.000149848,0.681298572,A,3
2655,Glybenclamide,10238-21-8,Me_180,20,96,4.85E-07,1.47E-06,0.000149018,0.009842255,A,5
2656,HC Red 3,2871-01-4,Me_180,20,96,1.91E-08,0.000133002,0.000149902,0.887259469,N,
2657,Hydralazine hydrochloride,304-20-1,Me_180,20,96,1.56E-08,0.000132911,0.000149902,0.886649246,B,6
2658,Ketoconazole,65277-42-1,Me_180,20,96,4.51E-07,5.10E-06,0.000149151,0.034195611,B,6.6
2659,Metformin,1115-70-4,Me_180,20,96,1.25E-08,0.000133027,0.000149903,0.887418057,B,9.6
2660,Metoclopramide,364-62-5,Me_180,20,96,7.01E-08,7.13E-05,0.000149766,0.475930703,B,9
2661,Nitrofurantoin,67-20-9,Me_180,20,96,2.31E-08,0.000133023,0.000149903,0.887393643,A,7.3
2662,Oxytetracycline hydrochloride,2058-46-0,Me_180,20,96,4.46E-08,0.000133028,0.000149903,0.887429846,A,4.5
2663,Panthenol,16485-10-2 ,Me_180,20,96,1.99E-08,0.000133027,0.000149903,0.887418926,N,
2664,Paracetamol,103-90-2,Me_180,20,96,1.47E-08,0.000132969,0.000149903,0.887034332,N,
2665,Topiramate,97240-79-4,Me_180,20,96,3.29E-08,0.000133028,0.000149903,0.887428636,A,9.2
2666,Trimellitic anhydride,552-30-7,Me_180,20,96,2.17E-08,0.000123515,0.000149887,0.824050563,A,3.3
2667,Verapamil hydrochloride,152-11-4,Me_180,20,96,4.08E-07,3.78E-06,0.000149103,0.025369281,B,9.2
2668,Warfarin,129-06-6,Me_180,20,96,6.45E-08,7.91E-05,0.000149791,0.528184961,N,
2669,Caffeine,58-08-2,H4lle,20,96,1.49E-08,0.000133021,0.000149912,0.887327607,N,
2670,Lamotrigine,84057-84-1,H4lle,20,96,2.71E-08,7.42E-05,0.000149894,0.49472479,B,6.6
2671,Diclofenac,15307-79-6,H4lle,20,96,2.28E-08,0.000132937,0.000149923,0.886697887,B,17.6
2672,"2,4-Dichlorophenoxyacetic",94-75-7,H4lle,20,96,2.54E-08,6.06E-05,0.000149885,0.404102298,A,2.7
2673,(S)-Naproxen,22204-53-1,H4lle,20,96,3.02E-08,4.06E-05,0.000149869,0.270634059,A,4.4
2674,Ibuprofen,15687-27-1,H4lle,20,96,3.30E-08,1.78E-05,0.00014984,0.119062122,A,5.4
2675,Torasemide,56211-40-6,H4lle,20,96,4.89E-08,3.15E-05,0.00014986,0.210316875,A,4
2676,Warfarin,81-81-2,H4lle,20,96,3.41E-08,6.68E-05,0.000149889,0.445693395,A,4.5
2677,di-n-butylphthalate,84-74-2,H4lle,20,96,5.69E-08,2.80E-06,0.000149795,0.018704681,N,
2678,hexachlorophene,70-30-4,H4lle,20,96,9.71E-08,8.20E-10,0.000149761,5.48E-06,A,6.2
2679,hexamethylenetetramine,100-97-0,H4lle,20,96,1.08E-08,0.000133045,0.000149922,0.887427222,B,6.4
2680,Malathion,121-75-5,H4lle,20,96,3.28E-08,8.57E-05,0.000149901,0.571697585,N,
2681,pentachlorophenol,87-86-5,H4lle,20,96,5.72E-08,7.09E-07,0.000149785,0.004733698,A,5
2682,"2,2,2-trichloroethanol",115-20-8,H4lle,20,96,1.20E-08,0.000124664,0.000149879,0.831762457,N,
2683,diethylphthalate,84-66-2,H4lle,20,96,2.26E-08,8.14E-05,0.000149898,0.542850761,N,
2684,4-chlorophenol,106-48-9,H4lle,20,96,1.29E-08,8.41E-05,0.000149897,0.56096241,N,
2685,permethrin,52645-53-1,H4lle,20,96,9.06E-08,1.55E-08,0.000149768,0.000103174,N,
2686,Aniline,62-53-3,H4lle,20,96,7.16E-09,0.000132849,0.000149908,0.886203586,N,
2687,4-fluoroaniline,371-40-4,H4lle,20,96,8.61E-09,0.000131433,0.000149918,0.876699035,N,
2688,"2,4,6-trichlorophenol",88-06-2,H4lle,20,96,3.11E-08,1.91E-05,0.000149841,0.12758534,A,6.8
2689,Allyl alcohol,107-18-6,H4lle,20,96,4.46E-09,0.000132986,0.000149887,0.887241175,N,
2690,N-methylaniline,100-61-8,H4lle,20,96,8.99E-09,0.00011705,0.000149859,0.781064919,N,
2691,"3,4-dichloroaniline",95-76-1,H4lle,20,96,1.79E-08,6.74E-05,0.000149889,0.449479008,N,
2692,4-decylaniline,37529-30-9,H4lle,20,96,5.37E-08,2.56E-08,0.00014977,0.000170883,N,
2693,naphthalene,91-20-3,H4lle,20,96,1.74E-08,3.45E-05,0.000149028,0.231672902,N,
2694,"1,2,4-trichlorobenzene",120-82-1,H4lle,20,96,3.14E-08,1.09E-05,0.000148972,0.073349435,N,
2695,"1,2-dichlorobenzene",95-50-1,H4lle,20,96,2.07E-08,2.83E-05,0.00014686,0.192892299,N,
2696,dichloromethane,75-09-2,H4lle,20,96,5.78E-09,0.000111935,0.000129939,0.861443587,N,
2697,tetrachloroethylene,127-18-4,H4lle,20,96,1.97E-08,2.53E-05,0.000125338,0.201499988,N,
2698,"2,3-dimethyl-1,3-butadiene",513-81-5,H4lle,20,96,5.88E-09,2.63E-05,8.52E-05,0.308593137,N,
2699,Eugenol F,97-53-0,H4lle,20,96,1.59E-08,9.04E-05,0.000149902,0.60322705,N,
2700,Methyl-antranilate,134-20-3,H4lle,20,96,1.33E-08,0.000108674,0.000149912,0.724918594,N,
2701,Lilyfore,285977-85-7,H4lle,20,96,2.36E-08,3.76E-05,0.000149865,0.250802916,N,
2702,Damascone beta,23726-91-2,H4lle,20,96,3.65E-08,5.85E-06,0.000149706,0.039097461,N,
2703,Veloutone,14595-54-1,H4lle,20,96,4.83E-08,4.58E-07,0.000149778,0.00305688,N,
2704,Verdox,82356-51-2,H4lle,20,96,NA,NA,NA,NA,N,
2705,Nirvanol,1506-02-1,H4lle,20,96,NA,NA,NA,NA,N,
2706,Cetalox,3738-00-9,H4lle,20,96,5.18E-08,3.29E-07,0.000149756,0.002199002,N,
2707,Tonalide,21145-77-7,H4lle,20,96,5.77E-08,1.44E-07,0.000149776,0.000960873,N,
2708,"2,4-Dinitrophenol",51-28-5,H4lle,20,96,1.55E-08,0.000116742,0.000149915,0.778716598,A,4.1
2709,Aldrin,309-00-2,H4lle,20,96,8.45E-08,1.55E-08,0.000149768,0.000103174,N,
2710,Azinphos-methyl,86-50-0,H4lle,20,96,3.57E-08,6.40E-05,0.000149887,0.426764992,N,
2711,Chlorpyrifos,2921-88-2,H4lle,20,96,7.43E-08,1.10E-06,0.000149788,0.007311902,N,
2712,"DDD-p,p'",50-29-3,H4lle,20,96,8.32E-08,4.87E-09,0.000149765,3.25E-05,N,
2713,"DDT-o,p'",789-02-6,H4lle,20,96,8.23E-08,1.31E-08,0.000149768,8.72E-05,N,
2714,"DDT-p,p'",72-54-8,H4lle,20,96,7.30E-08,4.48E-08,0.000149772,0.00029888,N,
2715,Diazinon,333-41-5,H4lle,20,96,5.00E-08,1.55E-05,0.000149836,0.103233538,N,
2716,Dicofol,115-32-2,H4lle,20,96,7.89E-08,9.31E-07,0.000149787,0.00621385,N,
2717,Dieldrin,60-57-1,H4lle,20,96,8.18E-08,7.09E-07,0.000149785,0.004733698,N,
2718,Disulfoton,298-04-4,H4lle,20,96,4.83E-08,1.04E-05,0.000149821,0.069100513,N,
2719,Endosulfan I,115-29-7,H4lle,20,96,6.73E-08,1.49E-05,0.000149815,0.099527009,N,
2720,Endrin,72-20-8,H4lle,20,96,8.36E-08,3.03E-07,0.00014978,0.002024829,N,
2721,Ethion,563-12-2,H4lle,20,96,8.22E-08,8.12E-07,0.000149786,0.005424216,N,
2722,Heptachlor,76-44-8,H4lle,20,96,8.50E-08,4.73E-08,0.000149772,0.000316034,N,
2723,Heptachlor epoxide B,1024-57-3,H4lle,20,96,8.26E-08,1.04E-06,0.000149787,0.006926181,N,
2724,Lindane,58-89-9,H4lle,20,96,4.63E-08,1.82E-05,0.000149837,0.121154644,N,
2725,"Methoxychlor-o,p'",72-43-5,H4lle,20,96,7.40E-08,7.91E-07,0.000149786,0.005278597,N,
2726,Parathion,56-38-2,H4lle,20,96,4.82E-08,1.49E-05,0.000149834,0.099527009,N,
2727,Trifluralin,1582-09-8,H4lle,20,96,7.32E-08,3.88E-07,0.00014978,0.002593062,N,
2728,Cisapride,81098-60-4,H4lle,20,96,6.84E-08,2.64E-05,0.000149853,0.176322564,B,7.8
2729,Citalopram hydrobromide,59729-33-8,H4lle,20,96,4.28E-08,3.96E-05,0.000149859,0.263949626,N,
2730,Dofetilide,115256-11-6,H4lle,20,96,4.22E-08,9.28E-05,0.000149904,0.619245497,B,8.4
2731,Moxifloxacin hydrochloride,186826-86-8,H4lle,20,96,3.10E-08,0.000131867,0.000149923,0.879566332,A,6
2732,N-acetylpro-cainamide,32795-44-1,H4lle,20,96,2.16E-08,0.000130764,0.000149922,0.872210383,B,9.2
2733,Quinidine sulfate,50-54-4,H4lle,20,96,4.32E-08,3.82E-05,0.000149867,0.255042285,B,9.3
2734,Sematilide,101526-83-4,H4lle,20,96,2.42E-08,0.000132495,0.000149923,0.883756487,B,9.1
2735,Sotalol hydrochloride,959-24-0,H4lle,20,96,2.09E-08,0.000133013,0.000149923,0.887208299,B,9
2736,Mifepristone,84371-65-3,H4lle,20,96,9.04E-08,1.37E-06,0.00014979,0.009151215,N,
2737,Perfluorobutanesulfonic_acid,375-73-5,H4lle,20,96,2.45E-08,0.000122341,0.000149918,0.816049617,A,-2.9
2738,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,H4lle,20,96,2.81E-08,0.000113442,0.000149914,0.756710176,A,1.4
2739,Perfluorononanoic_acid,375-95-1,H4lle,20,96,1.06E-07,5.15E-08,0.000149773,0.000343617,A,0.1
2740,Perfluorohexanoic_acid,307-24-4,H4lle,20,96,5.82E-08,7.13E-06,0.000149815,0.047567001,A,0.1
2741,Perfluorobutanoic_acid,375-22-4,H4lle,20,96,1.81E-08,0.000114695,0.000149599,0.766684946,A,0.1
2742,Perfluorooctanoic_acid,335-67-1,H4lle,20,96,7.53E-08,8.27E-06,0.000149818,0.05517004,A,0.1
2743,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,H4lle,20,96,5.20E-08,5.16E-05,0.000149879,0.344576252,A,1.4
2744,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,H4lle,20,96,9.74E-08,7.44E-06,0.000149816,0.049644675,A,1.4
2745,Perfluoroundecanoic_acid,2058-94-8,H4lle,20,96,1.28E-07,7.19E-08,0.000149774,0.000480011,A,0.1
2746,Perfluorooctanesulfonic_acid,1763-23-1,H4lle,20,96,1.13E-07,7.19E-08,0.000149774,0.000480011,A,-2.9
2747,Perfluoroheptanoic_acid,375-85-9,H4lle,20,96,5.42E-08,2.48E-05,0.000149851,0.165766376,A,0.1
2748,Perfluoropentanoic_acid,2706-90-3,H4lle,20,96,2.60E-08,8.78E-05,0.000149902,0.585841865,A,0.1
2749,Perfluorohexanesulfonic_acid,355-46-4,H4lle,20,96,4.44E-08,6.62E-05,0.000149889,0.441907238,A,-2.9
2750,Perfluorodecanoic_acid,335-76-2,H4lle,20,96,1.19E-07,2.05E-08,0.000149769,0.000136577,A,0.1
2751,cyclosporine A,59865-13-3,H4lle,20,96,1.43E-07,5.44E-05,0.000149881,0.362973884,N,
2752,chlorpromazine,50-53-3,H4lle,20,96,6.99E-08,3.20E-07,0.000149781,0.002139356,B,9.4
2753,PBDE 47,5436-43-1,H4lle,20,96,1.14E-07,6.46E-09,0.000149766,4.31E-05,N,
2754,PBDE 99,60348-60-9,H4lle,20,96,1.34E-07,1.53E-09,0.000149762,1.02E-05,N,
2755,PBDE 153,68631-49-2,H4lle,20,96,1.55E-07,2.95E-10,0.00014976,1.97E-06,N,
2756,amiodarone,1951-25-3,H4lle,20,96,1.54E-07,7.53E-10,0.000149761,5.03E-06,B,9
2757,Azathioprine,446-86-6,H4lle,20,96,2.13E-08,0.000133022,0.000149923,0.887272018,A,8.2
2758,Benzocaine,94-09-7,H4lle,20,96,1.44E-08,0.000109498,0.000149913,0.730411171,N,
2759,Butylated hydroxyanisole,25013-16-5,H4lle,20,96,NA,NA,NA,NA,N,
2760,Cetirizine dihydrochloride,83881-52-1,H4lle,20,96,2.99E-08,0.000132932,0.000149923,0.886669083,A,4.7
2761,Cyclamate,139-05-9,H4lle,20,96,1.38E-08,0.000133042,0.000149923,0.887403259,B,17.6
2762,Cyclophosphamide,6055-19-2,H4lle,20,96,2.01E-08,0.000132931,0.000149916,0.886707241,B,6.1
2763,Cypermethrin,67375-30-8,H4lle,20,96,9.68E-08,1.10E-08,0.000149767,7.37E-05,N,
2764,DEET,134-62-3,H4lle,20,96,1.81E-08,9.50E-05,0.000149905,0.633606642,N,
2765,Dexamethasone,50-02-2,H4lle,20,96,3.48E-08,0.000106992,0.000149911,0.713702595,N,
2766,Digoxin,20830-75-5,H4lle,20,96,6.14E-08,0.000128907,0.000149921,0.859831251,N,
2767,Fenazaquin,120928-09-8,H4lle,20,96,6.76E-08,2.43E-07,0.000149779,0.001624377,N,
2768,Fenbuconazole,114369-43-6,H4lle,20,96,4.49E-08,3.81E-05,0.000149858,0.254061078,N,
2769,Fluazinam,79622-59-6,H4lle,20,96,8.15E-08,1.06E-05,0.000149825,0.070494658,N,
2770,Furosemide,54-31-9,H4lle,20,96,3.01E-08,0.000102133,0.000149909,0.681298572,A,3
2771,Glybenclamide,10238-21-8,H4lle,20,96,1.04E-07,1.47E-06,0.00014979,0.009842255,A,5
2772,HC Red 3,2871-01-4,H4lle,20,96,1.51E-08,0.00013302,0.000149923,0.887259469,N,
2773,Hydralazine hydrochloride,304-20-1,H4lle,20,96,1.23E-08,0.000132929,0.000149923,0.886649246,B,6
2774,Ketoconazole,65277-42-1,H4lle,20,96,1.02E-07,5.12E-06,0.000149807,0.034195611,B,6.6
2775,Metformin,1115-70-4,H4lle,20,96,9.92E-09,0.000133045,0.000149923,0.887418057,B,9.6
2776,Metoclopramide,364-62-5,H4lle,20,96,3.23E-08,7.13E-05,0.000149892,0.475930703,B,9
2777,Nitrofurantoin,67-20-9,H4lle,20,96,1.83E-08,0.000133041,0.000149923,0.887393643,A,7.3
2778,Oxytetracycline hydrochloride,2058-46-0,H4lle,20,96,3.54E-08,0.000133046,0.000149923,0.887429846,A,4.5
2779,Panthenol,16485-10-2 ,H4lle,20,96,1.58E-08,0.000133045,0.000149923,0.887418926,N,
2780,Paracetamol,103-90-2,H4lle,20,96,1.16E-08,0.000132987,0.000149923,0.887034332,N,
2781,Topiramate,97240-79-4,H4lle,20,96,2.61E-08,0.000133046,0.000149923,0.887428636,A,9.2
2782,Trimellitic anhydride,552-30-7,H4lle,20,96,1.56E-08,0.000123541,0.000149919,0.824050563,A,3.3
2783,Verapamil hydrochloride,152-11-4,H4lle,20,96,9.04E-08,3.80E-06,0.000149801,0.025369281,B,9.2
2784,Warfarin,129-06-6,H4lle,20,96,3.18E-08,7.92E-05,0.000149897,0.528184961,N,
2785,Caffeine,58-08-2,SH-SY5Y,20,96,8.09E-09,0.000133052,0.000149947,0.887327607,N,
2786,Lamotrigine,84057-84-1,SH-SY5Y,20,96,1.52E-08,7.42E-05,0.000149941,0.49472479,B,6.6
2787,Diclofenac,15307-79-6,SH-SY5Y,20,96,1.24E-08,0.000132968,0.000149958,0.886697887,B,17.6
2788,"2,4-Dichlorophenoxyacetic",94-75-7,SH-SY5Y,20,96,1.47E-08,6.06E-05,0.000149933,0.404102298,A,2.7
2789,(S)-Naproxen,22204-53-1,SH-SY5Y,20,96,1.90E-08,4.06E-05,0.000149917,0.270634059,A,4.4
2790,Ibuprofen,15687-27-1,SH-SY5Y,20,96,2.41E-08,1.78E-05,0.000149883,0.119062122,A,5.4
2791,Torasemide,56211-40-6,SH-SY5Y,20,96,3.24E-08,3.15E-05,0.000149907,0.210316875,A,4
2792,Warfarin,81-81-2,SH-SY5Y,20,96,1.94E-08,6.68E-05,0.000149937,0.445693395,A,4.5
2793,di-n-butylphthalate,84-74-2,SH-SY5Y,20,96,4.90E-08,2.80E-06,0.000149824,0.018704681,N,
2794,hexachlorophene,70-30-4,SH-SY5Y,20,96,8.92E-08,8.20E-10,0.000149781,5.48E-06,A,6.2
2795,hexamethylenetetramine,100-97-0,SH-SY5Y,20,96,5.84E-09,0.000133076,0.000149957,0.887427222,B,6.4
2796,Malathion,121-75-5,SH-SY5Y,20,96,1.80E-08,8.57E-05,0.000149946,0.571697585,N,
2797,pentachlorophenol,87-86-5,SH-SY5Y,20,96,5.02E-08,7.09E-07,0.000149812,0.004733698,A,5
2798,"2,2,2-trichloroethanol",115-20-8,SH-SY5Y,20,96,6.49E-09,0.000124695,0.000149916,0.831762457,N,
2799,diethylphthalate,84-66-2,SH-SY5Y,20,96,1.25E-08,8.14E-05,0.000149944,0.542850761,N,
2800,4-chlorophenol,106-48-9,SH-SY5Y,20,96,7.08E-09,8.41E-05,0.000149942,0.56096241,N,
2801,permethrin,52645-53-1,SH-SY5Y,20,96,8.22E-08,1.55E-08,0.00014979,0.000103174,N,
2802,Aniline,62-53-3,SH-SY5Y,20,96,3.89E-09,0.00013288,0.000149943,0.886203586,N,
2803,4-fluoroaniline,371-40-4,SH-SY5Y,20,96,4.68E-09,0.000131464,0.000149954,0.876699035,N,
2804,"2,4,6-trichlorophenol",88-06-2,SH-SY5Y,20,96,2.25E-08,1.91E-05,0.000149885,0.12758534,A,6.8
2805,Allyl alcohol,107-18-6,SH-SY5Y,20,96,2.42E-09,0.000133017,0.000149922,0.887241175,N,
2806,N-methylaniline,100-61-8,SH-SY5Y,20,96,4.84E-09,0.00011708,0.000149898,0.781064919,N,
2807,"3,4-dichloroaniline",95-76-1,SH-SY5Y,20,96,1.02E-08,6.74E-05,0.000149937,0.449479008,N,
