,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
1355,Perfluoroheptanoic_acid,375-85-9,SH-SY5Y,2,96,1.07E-07,1.00E-04,0.000149859,0.667820351,A,0.1
1356,Perfluoropentanoic_acid,2706-90-3,SH-SY5Y,2,96,4.29E-08,0.000146409,0.000149947,0.976786849,A,0.1
1357,Perfluorohexanesulfonic_acid,355-46-4,SH-SY5Y,2,96,5.15E-08,0.000140903,0.000149932,0.940147416,A,-2.9
1358,Perfluorodecanoic_acid,335-76-2,SH-SY5Y,2,96,2.85E-06,4.21E-06,0.000147085,0.02865571,A,0.1
1359,cyclosporine A,59865-13-3,SH-SY5Y,2,96,3.13E-07,9.18772E-05,0.000104133,0.882653472,N,
1360,chlorpromazine,50-53-3,SH-SY5Y,2,96,6.13E-05,3.19E-05,8.45225E-05,0.377780288,B,9.4
1361,PBDE 47,5436-43-1,SH-SY5Y,2,96,1.15E-05,4.15E-07,0.000105724,0.003929009,N,
1362,PBDE 99,60348-60-9,SH-SY5Y,2,96,1.38E-05,1.52E-07,0.000112954,1.34E-03,N,
1363,PBDE 153,68631-49-2,SH-SY5Y,2,96,1.57E-05,4.45E-08,0.000119762,3.72E-04,N,
1364,amiodarone,1951-25-3,SH-SY5Y,2,96,1.30E-04,4.28E-07,1.79782E-05,2.38E-02,B,9
1365,Azathioprine,446-86-6,SH-SY5Y,2,96,3.69E-08,0.000148335,0.000148354,1.000264661,A,8.2
1366,Benzocaine,94-09-7,SH-SY5Y,2,96,6.75E-08,0.000132164,0.000133459,0.990681691,N,
1367,Butylated hydroxyanisole,25013-16-5,SH-SY5Y,2,96,6.42993E-07,6.19116E-05,9.02681E-05,0.686130849,N,
1368,Cetirizine dihydrochloride,83881-52-1,SH-SY5Y,2,96,3.69E-08,0.000149888,0.000149953,0.999953042,A,4.7
1369,Cyclamate,139-05-9,SH-SY5Y,2,96,3.70E-08,0.000149963,0.000149963,1.000388297,B,17.6
1370,Cyclophosphamide,6055-19-2,SH-SY5Y,2,96,3.86E-08,0.000146087,0.000146165,0.999854725,B,6.1
1371,Cypermethrin,67375-30-8,SH-SY5Y,2,96,1.05E-05,5.92E-07,0.000103054,0.005742934,N,
1372,DEET,134-62-3,SH-SY5Y,2,96,9.98E-08,0.000123823,0.00012649,0.979296352,N,
1373,Dexamethasone,50-02-2,SH-SY5Y,2,96,7.21E-08,0.000130822,0.000132308,0.989154705,N,
1374,Digoxin,20830-75-5,SH-SY5Y,2,96,4.40E-08,0.000141571,0.000141889,0.998152269,N,
1375,Fenazaquin,120928-09-8,SH-SY5Y,2,96,4.69E-06,3.52E-06,9.42859E-05,0.037346358,N,
1376,Fenbuconazole,114369-43-6,SH-SY5Y,2,96,4.98E-07,7.36747E-05,9.47876E-05,0.777564681,N,
1377,Fluazinam,79622-59-6,SH-SY5Y,2,96,1.20E-06,2.96E-05,8.78865E-05,0.337196496,N,
1378,Furosemide,54-31-9,SH-SY5Y,2,96,3.99E-08,0.000148218,0.000149952,0.98881945,A,3
1379,Glybenclamide,10238-21-8,SH-SY5Y,2,96,2.92E-07,1.51E-05,0.00014931,0.101408961,A,5
1380,HC Red 3,2871-01-4,SH-SY5Y,2,96,3.69E-08,0.000148008,0.000148029,1.000249737,N,
1381,Hydralazine hydrochloride,304-20-1,SH-SY5Y,2,96,3.87E-08,0.000145895,0.00014598,0.999808604,B,6
1382,Ketoconazole,65277-42-1,SH-SY5Y,2,96,2.27E-06,1.91E-05,9.51067E-05,0.200580819,B,6.6
1383,Metformin,1115-70-4,SH-SY5Y,2,96,3.68E-08,0.00014996,0.00014996,1.00038909,B,9.6
1384,Metoclopramide,364-62-5,SH-SY5Y,2,96,4.54E-07,0.000147354,0.00014832,0.993875469,B,9
1385,Nitrofurantoin,67-20-9,SH-SY5Y,2,96,3.67E-08,0.000149563,0.000149567,1.000363115,A,7.3
1386,Oxytetracycline hydrochloride,2058-46-0,SH-SY5Y,2,96,3.67E-08,0.000149963,0.000149963,1.000388398,A,4.5
1387,Panthenol,16485-10-2 ,SH-SY5Y,2,96,3.67E-08,0.000149448,0.00014945,1.000378555,N,
1388,Paracetamol,103-90-2,SH-SY5Y,2,96,3.75E-08,0.000146964,0.00014701,1.000075203,N,
1389,Topiramate,97240-79-4,SH-SY5Y,2,96,3.67E-08,0.000149697,0.000149698,1.000386592,A,9.2
1390,Trimellitic anhydride,552-30-7,SH-SY5Y,2,96,3.76E-08,0.000149537,0.000149958,0.997583423,A,3.3
1391,Verapamil hydrochloride,152-11-4,SH-SY5Y,2,96,1.73E-05,7.87E-05,0.000128003,0.615367835,B,9.2
1392,Warfarin,129-06-6,SH-SY5Y,2,96,1.56E-07,0.00011313,0.000118231,0.957225144,N,
1393,Caffeine,58-08-2,HEK293H,2,96,5.26E-08,0.00014844,0.000148453,1.000304038,N,
1394,Lamotrigine,84057-84-1,HEK293H,2,96,8.18E-07,0.000112979,0.000118538,0.953473213,B,6.6
1395,Diclofenac,15307-79-6,HEK293H,2,96,6.09E-08,0.000149931,0.000149938,1.000347876,B,17.6
1396,"2,4-Dichlorophenoxyacetic",94-75-7,HEK293H,2,96,1.52E-07,0.000138437,0.000149828,0.92433327,A,2.7
1397,(S)-Naproxen,22204-53-1,HEK293H,2,96,2.67E-07,0.000123898,0.000149619,0.828413973,A,4.4
1398,Ibuprofen,15687-27-1,HEK293H,2,96,6.30E-07,8.13E-05,0.000148187,0.548829947,A,5.4
1399,Torasemide,56211-40-6,HEK293H,2,96,3.54E-07,1.12E-04,0.000149575,0.750023823,A,4
1400,Warfarin,81-81-2,HEK293H,2,96,1.32E-07,0.000140973,0.000149786,0.941530881,A,4.5
1401,di-n-butylphthalate,84-74-2,HEK293H,2,96,7.90E-06,1.02E-05,9.63518E-05,0.105854763,N,
1402,hexachlorophene,70-30-4,HEK293H,2,96,5.12E-05,5.79E-07,9.17504E-05,6.32E-03,A,6.2
1403,hexamethylenetetramine,100-97-0,HEK293H,2,96,4.80E-08,0.000140798,0.000140799,1.000385801,B,6.4
1404,Malathion,121-75-5,HEK293H,2,96,5.16E-07,0.000117469,0.000121411,0.967913055,N,
1405,pentachlorophenol,87-86-5,HEK293H,2,96,2.14E-06,1.21E-05,0.000147405,0.081965148,A,5
1406,"2,2,2-trichloroethanol",115-20-8,HEK293H,2,96,1.02E-07,0.000129209,0.000129638,0.997078122,N,
1407,diethylphthalate,84-66-2,HEK293H,2,96,5.97E-07,0.000114295,0.000118966,0.961116816,N,
1408,4-chlorophenol,106-48-9,HEK293H,2,96,5.44E-07,0.000116066,0.000120259,0.965509205,N,
1409,permethrin,52645-53-1,HEK293H,2,96,3.76E-05,5.89E-07,8.13383E-05,0.007245657,N,
1410,Aniline,62-53-3,HEK293H,2,96,6.80E-08,0.000143246,0.000143379,0.999464278,N,
1411,4-fluoroaniline,371-40-4,HEK293H,2,96,8.13E-08,0.00014,0.000140239,0.998681172,N,
1412,"2,4,6-trichlorophenol",88-06-2,HEK293H,2,96,1.67E-06,7.21E-05,0.000127755,0.564259849,A,6.8
1413,Allyl alcohol,107-18-6,HEK293H,2,96,5.11E-08,0.000140119,0.00014014,1.000235302,N,
1414,N-methylaniline,100-61-8,HEK293H,2,96,1.44E-07,0.000127437,0.0001282,0.994431355,N,
1415,"3,4-dichloroaniline",95-76-1,HEK293H,2,96,9.37E-07,0.000103008,0.000110802,0.930025578,N,
1416,4-decylaniline,37529-30-9,HEK293H,2,96,3.45E-05,8.22E-07,8.10929E-05,0.01014587,N,
1417,naphthalene,91-20-3,HEK293H,2,96,1.87E-06,5.09E-05,6.82265E-05,0.746223652,N,
1418,"1,2,4-trichlorobenzene",120-82-1,HEK293H,2,96,8.03E-07,4.40E-06,1.26369E-05,0.348332316,N,
1419,"1,2-dichlorobenzene",95-50-1,HEK293H,2,96,3.25E-07,6.56E-06,9.63358E-06,0.680785945,N,
1420,dichloromethane,75-09-2,HEK293H,2,96,7.29E-09,1.13097E-05,1.13345E-05,0.998206451,N,
1421,tetrachloroethylene,127-18-4,HEK293H,2,96,1.13E-07,2.45E-06,3.52E-06,0.696672964,N,
1422,"2,3-dimethyl-1,3-butadiene",513-81-5,HEK293H,2,96,1.87E-09,8.67E-08,1.03E-07,0.838476732,N,
1423,Eugenol F,97-53-0,HEK293H,2,96,4.37E-07,0.000120409,0.000123646,0.974200527,N,
1424,Methyl-antranilate,134-20-3,HEK293H,2,96,2.19E-07,0.000131591,0.000132946,0.99019704,N,
1425,Lilyfore,285977-85-7,HEK293H,2,96,2.31E-06,7.21704E-05,9.33688E-05,0.77326174,N,
1426,Damascone beta,23726-91-2,HEK293H,2,96,6.30E-06,1.71E-05,8.45236E-05,0.202935234,N,
1427,Veloutone,14595-54-1,HEK293H,2,96,1.62E-05,4.38E-06,8.65449E-05,0.050571755,N,
1428,Verdox,82356-51-2,HEK293H,2,96,3.63688E-05,6.39879E-07,8.03386E-05,0.00796788,N,
1429,Nirvanol,1506-02-1,HEK293H,2,96,2.32515E-05,2.35641E-06,8.28938E-05,0.028437992,N,
1430,Cetalox,3738-00-9,HEK293H,2,96,1.60E-05,3.26E-06,7.51911E-05,0.043327129,N,
1431,Tonalide,21145-77-7,HEK293H,2,96,2.33E-05,2.36E-06,8.28938E-05,0.028437992,N,
1432,"2,4-Dinitrophenol",51-28-5,HEK293H,2,96,5.87E-08,0.00014922,0.000149929,0.995653616,A,4.1
1433,Aldrin,309-00-2,HEK293H,2,96,3.70E-05,5.79E-07,8.00041E-05,0.007245657,N,
1434,Azinphos-methyl,86-50-0,HEK293H,2,96,1.04E-06,0.000100306,0.000109105,0.91971443,N,
1435,Chlorpyrifos,2921-88-2,HEK293H,2,96,1.17E-05,6.69E-06,9.0797E-05,0.073737078,N,
1436,"DDD-p,p'",50-29-3,HEK293H,2,96,4.39E-05,2.64E-07,8.24146E-05,0.003201257,N,
1437,"DDT-o,p'",789-02-6,HEK293H,2,96,3.86E-05,5.26E-07,8.14389E-05,0.006455554,N,
1438,"DDT-p,p'",72-54-8,HEK293H,2,96,3.09E-05,1.18E-06,8.12329E-05,0.014475667,N,
1439,Diazinon,333-41-5,HEK293H,2,96,4.61E-06,3.84E-05,8.45525E-05,0.454744329,N,
1440,Dicofol,115-32-2,HEK293H,2,96,1.25E-05,6.20E-06,8.99983E-05,0.068955307,N,
1441,Dieldrin,60-57-1,HEK293H,2,96,1.39E-05,5.44E-06,8.86149E-05,0.061440283,N,
1442,Disulfoton,298-04-4,HEK293H,2,96,5.55E-06,2.83E-05,8.54852E-05,0.331694573,N,
1443,Endosulfan I,115-29-7,HEK293H,2,96,4.70E-06,3.74E-05,8.45259E-05,0.44251938,N,
1444,Endrin,72-20-8,HEK293H,2,96,1.86E-05,3.54E-06,8.50972E-05,0.041634285,N,
1445,Ethion,563-12-2,HEK293H,2,96,1.32E-05,5.81E-06,8.93129E-05,0.065127306,N,
1446,Heptachlor,76-44-8,HEK293H,2,96,3.05E-05,1.22E-06,8.11685E-05,0.014982094,N,
1447,Heptachlor epoxide B,1024-57-3,HEK293H,2,96,1.20E-05,6.53E-06,9.05499E-05,0.072120204,N,
1448,Lindane,58-89-9,HEK293H,2,96,4.17E-06,4.29E-05,8.40855E-05,0.510217563,N,
1449,"Methoxychlor-o,p'",72-43-5,HEK293H,2,96,1.33E-05,5.74E-06,8.91783E-05,0.06437867,N,
1450,Parathion,56-38-2,HEK293H,2,96,4.70E-06,3.74E-05,8.45643E-05,0.44251938,N,
1451,Trifluralin,1582-09-8,HEK293H,2,96,1.71E-05,4.02E-06,8.58478E-05,0.046854026,N,
1452,Cisapride,81098-60-4,HEK293H,2,96,5.42E-06,9.74E-05,0.000115648,0.842597877,B,7.8
1453,Citalopram hydrobromide,59729-33-8,HEK293H,2,96,2.18E-06,7.46473E-05,9.45125E-05,0.790121862,N,
1454,Dofetilide,115256-11-6,HEK293H,2,96,4.20E-07,0.000146341,0.000146912,0.996501925,B,8.4
1455,Moxifloxacin hydrochloride,186826-86-8,HEK293H,2,96,5.43E-08,0.000149482,0.000149668,0.999143237,A,6
1456,N-acetylpro-cainamide,32795-44-1,HEK293H,2,96,8.19E-08,0.000149771,0.000149796,1.000223384,B,9.2
1457,Quinidine sulfate,50-54-4,HEK293H,2,96,3.54E-06,0.000141369,0.00014513,0.974465125,B,9.3
1458,Sematilide,101526-83-4,HEK293H,2,96,7.67E-08,0.000149764,0.000149786,1.00024813,B,9.1
1459,Sotalol hydrochloride,959-24-0,HEK293H,2,96,5.44E-08,0.000149887,0.00014989,1.000372788,B,9
1460,Mifepristone,84371-65-3,HEK293H,2,96,1.07E-05,7.43E-06,9.20799E-05,0.080694784,N,
1461,Perfluorobutanesulfonic_acid,375-73-5,HEK293H,2,96,5.61E-08,0.000149475,0.00014994,0.997289169,A,-2.9
1462,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,HEK293H,2,96,6.04E-08,0.000149047,0.000149934,0.994466143,A,1.4
1463,Perfluorononanoic_acid,375-95-1,HEK293H,2,96,8.28E-06,5.35E-06,0.000141664,0.037784558,A,0.1
1464,Perfluorohexanoic_acid,307-24-4,HEK293H,2,96,8.08E-07,4.08E-05,0.000149158,0.273349803,A,0.1
1465,Perfluorobutanoic_acid,375-22-4,HEK293H,2,96,5.95E-08,0.000149132,0.000149936,0.995026977,A,0.1
1466,Perfluorooctanoic_acid,335-67-1,HEK293H,2,96,7.79E-07,4.61E-05,0.000149186,0.309464697,A,0.1
1467,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,HEK293H,2,96,1.92E-07,0.000133408,0.000149786,0.891007572,A,1.4
1468,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,HEK293H,2,96,8.00E-07,4.23E-05,0.000149165,0.283396925,A,1.4
1469,Perfluoroundecanoic_acid,2058-94-8,HEK293H,2,96,6.98E-06,5.97E-06,0.000142973,0.041751562,A,0.1
1470,Perfluorooctanesulfonic_acid,1763-23-1,HEK293H,2,96,6.98E-06,5.97E-06,0.000142973,0.041751564,A,-2.9
1471,Perfluoroheptanoic_acid,375-85-9,HEK293H,2,96,4.40E-07,9.98E-05,0.000149526,0.667820351,A,0.1
1472,Perfluoropentanoic_acid,2706-90-3,HEK293H,2,96,8.49E-08,0.000146368,0.000149905,0.976786849,A,0.1
1473,Perfluorohexanesulfonic_acid,355-46-4,HEK293H,2,96,1.32E-07,0.000140827,0.000149851,0.940147416,A,-2.9
1474,Perfluorodecanoic_acid,335-76-2,HEK293H,2,96,1.31E-05,3.92E-06,0.000136813,0.02865571,A,0.1
1475,cyclosporine A,59865-13-3,HEK293H,2,96,1.40E-06,9.1211E-05,0.000103378,0.882653472,N,
1476,chlorpromazine,50-53-3,HEK293H,2,96,8.91E-05,2.19E-05,5.8035E-05,0.377780288,B,9.4
1477,PBDE 47,5436-43-1,HEK293H,2,96,4.25E-05,3.22E-07,8.20831E-05,0.003929009,N,
1478,PBDE 99,60348-60-9,HEK293H,2,96,4.88E-05,1.13E-07,8.39252E-05,1.34E-03,N,
1479,PBDE 153,68631-49-2,HEK293H,2,96,5.36E-05,3.20E-08,8.59317E-05,3.72E-04,N,
1480,amiodarone,1951-25-3,HEK293H,2,96,1.40E-04,2.17E-07,9.10047E-06,2.38E-02,B,9
1481,Azathioprine,446-86-6,HEK293H,2,96,5.32E-08,0.000148319,0.000148338,1.000264661,A,8.2
1482,Benzocaine,94-09-7,HEK293H,2,96,2.12E-07,0.000132037,0.000133331,0.990681691,N,
1483,Butylated hydroxyanisole,25013-16-5,HEK293H,2,96,2.95545E-06,6.09531E-05,8.88705E-05,0.686130849,N,
1484,Cetirizine dihydrochloride,83881-52-1,HEK293H,2,96,5.19E-08,0.000149873,0.000149938,0.999953042,A,4.7
1485,Cyclamate,139-05-9,HEK293H,2,96,5.15E-08,0.000149948,0.000149948,1.000388297,B,17.6
1486,Cyclophosphamide,6055-19-2,HEK293H,2,96,6.21E-08,0.000146064,0.000146142,0.999854725,B,6.1
1487,Cypermethrin,67375-30-8,HEK293H,2,96,3.96E-05,4.68E-07,8.15735E-05,0.005742934,N,
1488,DEET,134-62-3,HEK293H,2,96,3.71E-07,0.000123599,0.000126261,0.979296352,N,
1489,Dexamethasone,50-02-2,HEK293H,2,96,2.34E-07,0.00013068,0.000132165,0.989154705,N,
1490,Digoxin,20830-75-5,HEK293H,2,96,9.22E-08,0.000141526,0.000141843,0.998152269,N,
1491,Fenazaquin,120928-09-8,HEK293H,2,96,1.99E-05,3.15E-06,8.43842E-05,0.037346358,N,
1492,Fenbuconazole,114369-43-6,HEK293H,2,96,2.27E-06,7.27992E-05,9.36612E-05,0.777564681,N,
1493,Fluazinam,79622-59-6,HEK293H,2,96,5.50E-06,2.88E-05,8.53451E-05,0.337196496,N,
1494,Furosemide,54-31-9,HEK293H,2,96,6.85E-08,0.000148189,0.000149923,0.98881945,A,3
1495,Glybenclamide,10238-21-8,HEK293H,2,96,1.42E-06,1.50E-05,0.000148185,0.101408961,A,5
1496,HC Red 3,2871-01-4,HEK293H,2,96,5.37E-08,0.000147992,0.000148012,1.000249737,N,
1497,Hydralazine hydrochloride,304-20-1,HEK293H,2,96,6.28E-08,0.000145871,0.000145956,0.999808604,B,6
1498,Ketoconazole,65277-42-1,HEK293H,2,96,8.08E-06,1.83E-05,9.13692E-05,0.200580819,B,6.6
1499,Metformin,1115-70-4,HEK293H,2,96,5.13E-08,0.000149945,0.000149945,1.00038909,B,9.6
1500,Metoclopramide,364-62-5,HEK293H,2,96,9.37E-07,0.000146878,0.000147841,0.993875469,B,9
1501,Nitrofurantoin,67-20-9,HEK293H,2,96,5.13E-08,0.000149549,0.000149553,1.000363115,A,7.3
1502,Oxytetracycline hydrochloride,2058-46-0,HEK293H,2,96,5.10E-08,0.000149948,0.000149949,1.000388398,A,4.5
1503,Panthenol,16485-10-2 ,HEK293H,2,96,5.12E-08,0.000149434,0.000149435,1.000378555,N,
1504,Paracetamol,103-90-2,HEK293H,2,96,5.71E-08,0.000146945,0.000146991,1.000075203,N,
1505,Topiramate,97240-79-4,HEK293H,2,96,5.10E-08,0.000149683,0.000149683,1.000386592,A,9.2
1506,Trimellitic anhydride,552-30-7,HEK293H,2,96,5.57E-08,0.000149519,0.00014994,0.997583423,A,3.3
1507,Verapamil hydrochloride,152-11-4,HEK293H,2,96,3.24E-05,6.98E-05,0.000113394,0.615367835,B,9.2
1508,Warfarin,129-06-6,HEK293H,2,96,6.43E-07,0.000112762,0.000117847,0.957225144,N,
1509,Caffeine,58-08-2,Rat cerebellar granule cell,20,96,5.72E-08,0.000148316,0.000148444,1.003048724,N,
1510,Lamotrigine,84057-84-1,Rat cerebellar granule cell,20,96,1.31E-05,7.75E-05,0.000115792,0.672055828,B,6.6
1511,Diclofenac,15307-79-6,Rat cerebellar granule cell,20,96,1.55E-07,0.000149781,0.000149844,1.00348969,B,17.6
1512,"2,4-Dichlorophenoxyacetic",94-75-7,Rat cerebellar granule cell,20,96,2.16E-06,8.10E-05,0.000147829,0.549870884,A,2.7
1513,(S)-Naproxen,22204-53-1,Rat cerebellar granule cell,20,96,3.05E-06,4.76E-05,0.000146904,0.325599324,A,4.4
1514,Ibuprofen,15687-27-1,Rat cerebellar granule cell,20,96,4.01E-06,1.57E-05,0.000145764,0.108453046,A,5.4
1515,Torasemide,56211-40-6,Rat cerebellar granule cell,20,96,3.35E-06,3.37E-05,0.000146633,0.230791787,A,4
1516,Warfarin,81-81-2,Rat cerebellar granule cell,20,96,1.90E-06,9.10E-05,0.000148045,0.616902939,A,4.5
1517,di-n-butylphthalate,84-74-2,Rat cerebellar granule cell,20,96,2.89E-05,1.34E-06,0.000115042,0.01170014,N,
1518,hexachlorophene,70-30-4,Rat cerebellar granule cell,20,96,9.58E-05,3.40E-08,5.37513E-05,6.35E-04,A,6.2
1519,hexamethylenetetramine,100-97-0,Rat cerebellar granule cell,20,96,3.93E-09,0.000140804,0.00014081,1.003871452,B,6.4
1520,Malathion,121-75-5,Rat cerebellar granule cell,20,96,9.92E-06,8.89E-05,0.00011877,0.751029015,N,
1521,pentachlorophenol,87-86-5,Rat cerebellar granule cell,20,96,7.75E-06,1.25E-06,0.0001422,0.008849317,A,5
1522,"2,2,2-trichloroethanol",115-20-8,Rat cerebellar granule cell,20,96,1.54E-06,0.000124681,0.000128837,0.971529898,N,
1523,diethylphthalate,84-66-2,Rat cerebellar granule cell,20,96,1.11E-05,8.28E-05,0.000116731,0.71196546,N,
1524,4-chlorophenol,106-48-9,Rat cerebellar granule cell,20,96,1.04E-05,8.65E-05,0.000117815,0.736795306,N,
1525,permethrin,52645-53-1,Rat cerebellar granule cell,20,96,8.35E-05,4.65E-08,6.40337E-05,0.000729322,N,
1526,Aniline,62-53-3,Rat cerebellar granule cell,20,96,5.21E-07,0.000141659,0.000142976,0.994668488,N,
1527,4-fluoroaniline,371-40-4,Rat cerebellar granule cell,20,96,9.04E-07,0.000137219,0.000139575,0.986966426,N,
1528,"2,4,6-trichlorophenol",88-06-2,Rat cerebellar granule cell,20,96,1.04E-05,1.54E-05,0.000135225,0.114648247,A,6.8
1529,Allyl alcohol,107-18-6,Rat cerebellar granule cell,20,96,9.39E-08,0.000139864,0.000140081,1.002358012,N,
1530,N-methylaniline,100-61-8,Rat cerebellar granule cell,20,96,2.60E-06,0.000119772,0.000126974,0.946971232,N,
1531,"3,4-dichloroaniline",95-76-1,Rat cerebellar granule cell,20,96,1.53E-05,6.32E-05,0.000111175,0.570648432,N,
1532,4-decylaniline,37529-30-9,Rat cerebellar granule cell,20,96,8.03E-05,6.82E-08,6.68302E-05,0.001023937,N,
1533,naphthalene,91-20-3,Rat cerebellar granule cell,20,96,2.16E-05,2.14E-05,9.46672E-05,0.227230992,N,
1534,"1,2,4-trichlorobenzene",120-82-1,Rat cerebellar granule cell,20,96,1.36E-05,2.68E-06,5.3008E-05,0.050740255,N,
1535,"1,2-dichlorobenzene",95-50-1,Rat cerebellar granule cell,20,96,7.18E-06,5.26E-06,3.00459E-05,0.175780755,N,
1536,dichloromethane,75-09-2,Rat cerebellar granule cell,20,96,9.37E-08,1.12498E-05,1.14968E-05,0.982349427,N,
1537,tetrachloroethylene,127-18-4,Rat cerebellar granule cell,20,96,2.87E-06,2.25E-06,1.2108E-05,0.186778431,N,
1538,"2,3-dimethyl-1,3-butadiene",513-81-5,Rat cerebellar granule cell,20,96,5.07E-08,8.63E-08,2.54E-07,0.341718023,N,
1539,Eugenol F,97-53-0,Rat cerebellar granule cell,20,96,8.61E-06,9.52E-05,0.000120836,0.790621879,N,
1540,Methyl-antranilate,134-20-3,Rat cerebellar granule cell,20,96,4.30E-06,0.000118295,0.000130515,0.909918026,N,
1541,Lilyfore,285977-85-7,Rat cerebellar granule cell,20,96,2.35E-05,2.69E-05,0.000106159,0.254308513,N,
1542,Damascone beta,23726-91-2,Rat cerebellar granule cell,20,96,2.83E-05,2.77E-06,0.000112107,0.024828186,N,
1543,Veloutone,14595-54-1,Rat cerebellar granule cell,20,96,5.11E-05,4.94E-07,9.35747E-05,0.005298327,N,
1544,Verdox,82356-51-2,Rat cerebellar granule cell,20,96,8.25988E-05,5.17226E-08,6.47006E-05,0.000802543,N,
1545,Nirvanol,1506-02-1,Rat cerebellar granule cell,20,96,6.48562E-05,2.34776E-07,8.07591E-05,0.002918496,N,
1546,Cetalox,3738-00-9,Rat cerebellar granule cell,20,96,5.44E-05,3.97E-07,8.84226E-05,0.00450852,N,
1547,Tonalide,21145-77-7,Rat cerebellar granule cell,20,96,6.49E-05,2.35E-07,8.07591E-05,0.002918496,N,
1548,"2,4-Dinitrophenol",51-28-5,Rat cerebellar granule cell,20,96,2.67E-07,0.0001429,0.000149722,0.958172353,A,4.1
1549,Aldrin,309-00-2,Rat cerebellar granule cell,20,96,8.34E-05,4.65E-08,6.39492E-05,0.000729322,N,
1550,Azinphos-methyl,86-50-0,Rat cerebellar granule cell,20,96,1.63E-05,5.87E-05,0.000110301,0.533919875,N,
1551,Chlorpyrifos,2921-88-2,Rat cerebellar granule cell,20,96,4.01E-05,8.19E-07,0.000104107,0.007897835,N,
1552,"DDD-p,p'",50-29-3,Rat cerebellar granule cell,20,96,8.89E-05,1.90E-08,5.9361E-05,3.21E-04,N,
1553,"DDT-o,p'",789-02-6,Rat cerebellar granule cell,20,96,8.45E-05,4.09E-08,6.32103E-05,6.49E-04,N,
1554,"DDT-p,p'",72-54-8,Rat cerebellar granule cell,20,96,7.61E-05,1.03E-07,7.05786E-05,0.001466675,N,
1555,Diazinon,333-41-5,Rat cerebellar granule cell,20,96,2.77E-05,8.36E-06,0.000108985,0.07698005,N,
1556,Dicofol,115-32-2,Rat cerebellar granule cell,20,96,4.21E-05,7.48E-07,0.000102148,0.007351781,N,
1557,Dieldrin,60-57-1,Rat cerebellar granule cell,20,96,4.55E-05,6.40E-07,9.88449E-05,0.006503656,N,
1558,Disulfoton,298-04-4,Rat cerebellar granule cell,20,96,2.83E-05,5.22E-06,0.000110793,0.04728531,N,
1559,Endosulfan I,115-29-7,Rat cerebellar granule cell,20,96,2.78E-05,8.00E-06,0.000109147,0.073540874,N,
1560,Endrin,72-20-8,Rat cerebellar granule cell,20,96,5.62E-05,3.83E-07,8.87889E-05,0.004325509,N,
1561,Ethion,563-12-2,Rat cerebellar granule cell,20,96,4.38E-05,6.93E-07,0.0001005,0.00691824,N,
1562,Heptachlor,76-44-8,Rat cerebellar granule cell,20,96,7.56E-05,1.07E-07,7.09845E-05,0.001518687,N,
1563,Heptachlor epoxide B,1024-57-3,Rat cerebellar granule cell,20,96,4.07E-05,7.95E-07,0.000103459,0.007712633,N,
1564,Lindane,58-89-9,Rat cerebellar granule cell,20,96,2.73E-05,1.02E-05,0.000108031,0.094344232,N,
1565,"Methoxychlor-o,p'",72-43-5,Rat cerebellar granule cell,20,96,4.42E-05,6.82E-07,0.00010017,0.006833824,N,
1566,Parathion,56-38-2,Rat cerebellar granule cell,20,96,2.78E-05,8.00E-06,0.000109157,0.073540874,N,
1567,Trifluralin,1582-09-8,Rat cerebellar granule cell,20,96,5.31E-05,4.46E-07,9.16295E-05,0.004891678,N,
1568,Cisapride,81098-60-4,Rat cerebellar granule cell,20,96,3.47E-05,3.63E-05,0.00010451,0.348668052,B,7.8
1569,Citalopram hydrobromide,59729-33-8,Rat cerebellar granule cell,20,96,2.31E-05,2.89E-05,0.000106209,0.273502363,N,
1570,Dofetilide,115256-11-6,Rat cerebellar granule cell,20,96,5.52E-06,1.37E-04,0.000141977,0.966086922,B,8.4
1571,Moxifloxacin hydrochloride,186826-86-8,Rat cerebellar granule cell,20,96,1.11E-07,0.000147764,0.000149614,0.991497925,A,6
1572,N-acetylpro-cainamide,32795-44-1,Rat cerebellar granule cell,20,96,4.82E-07,0.000149147,0.000149396,1.002238337,B,9.2
1573,Quinidine sulfate,50-54-4,Rat cerebellar granule cell,20,96,3.48E-05,9.03E-05,0.000114363,0.792367969,B,9.3
1574,Sematilide,101526-83-4,Rat cerebellar granule cell,20,96,4.01E-07,0.000149248,0.000149461,1.002486851,B,9.1
1575,Sotalol hydrochloride,959-24-0,Rat cerebellar granule cell,20,96,5.42E-08,0.000149864,0.00014989,1.003740425,B,9
1576,Mifepristone,84371-65-3,Rat cerebellar granule cell,20,96,3.73E-05,9.26E-07,0.000106805,0.008701422,N,
1577,Perfluorobutanesulfonic_acid,375-73-5,Rat cerebellar granule cell,20,96,1.82E-07,0.000145282,0.000149815,0.973537317,A,-2.9
1578,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,Rat cerebellar granule cell,20,96,3.24E-07,0.000141229,0.000149671,0.947286791,A,1.4
