"","Chemical","CAS","Cell.type","FBS","Well","Q_cells","Q_media_free","Q_media","F_free_media"
"2957","PFNA","375-95-1","Balbc_3T3",2,384,4.71863e-06,2.6452e-07,9.5997e-06,0.006613
"2958","PFHxA","307-24-4","Balbc_3T3",2,384,1.82245e-06,7.69286e-06,2.66976e-05,0.192321
"2959","PFBA","375-22-4","Balbc_3T3",2,384,3.62868e-08,3.95042e-05,3.97079e-05,0.987604
"2960","PFOA","335-67-1","Balbc_3T3",2,384,1.76827e-06,8.77276e-06,2.69804e-05,0.219319
"2961","6:2 FTS","27619-97-2","Balbc_3T3",2,384,4.5628e-07,3.26228e-05,3.63977e-05,0.815569
"2962","8:2 FTS","39108-34-4","Balbc_3T3",2,384,1.80793e-06,7.99206e-06,2.67773e-05,0.199801
"2963","PFUnDA","2058-94-8","Balbc_3T3",2,384,4.15756e-12,3.8741e-07,1.12349e-05,0.00968525
"2964","PFOS","1763-23-1","Balbc_3T3",2,384,3.68773e-12,3.8741e-07,1.12349e-05,0.00968525
"2965","PFHpA","375-85-9","Balbc_3T3",2,384,1.09022e-06,2.15663e-05,3.16217e-05,0.539157
"2966","PFPeA","2706-90-3","Balbc_3T3",2,384,1.23232e-07,3.81048e-05,3.89795e-05,0.952619
"2967","PFHxS","355-46-4","Balbc_3T3",2,384,2.75958e-07,3.56454e-05,3.78051e-05,0.891134
"2968","PFDA","335-76-2","Balbc_3T3",2,384,2.08538e-12,1.60341e-07,7.47322e-06,0.00400854
"2969","Azathioprine","446-86-6","Balbc_3T3",2,384,6.50554e-09,3.99836e-05,3.99872e-05,0.999589
"2970","Benzocaine","94-09-7","Balbc_3T3",2,384,4.77564e-08,3.93496e-05,3.96371e-05,0.98374
"2971","Butylated hydroxyanisole","25013-16-5","Balbc_3T3",2,384,9.48675e-07,2.41707e-05,3.27417e-05,0.604268
"2972","Cetirizine dihydrochloride","83881-52-1","Balbc_3T3",2,384,8.80986e-09,3.99495e-05,3.99664e-05,0.998737
"2973","Cyclamate","139-05-9","Balbc_3T3",2,384,5.92003e-09,3.99921e-05,3.99927e-05,0.999801
"2974","Cyclophosphamide","6055-19-2","Balbc_3T3",2,384,8.67294e-09,3.99515e-05,3.99676e-05,0.998788
"2975","Cypermethrin","67375-30-8","Balbc_3T3",2,384,5.41279e-06,8.49706e-08,6.41221e-06,0.00212426
"2976","DEET","134-62-3","Balbc_3T3",2,384,9.20362e-08,3.86493e-05,3.92756e-05,0.966234
"2977","Dexamethasone","50-02-2","Balbc_3T3",2,384,5.38702e-08,3.92538e-05,3.95868e-05,0.981344
"2978","Digoxin","20830-75-5","Balbc_3T3",2,384,1.64237e-08,3.98347e-05,3.99001e-05,0.995867
"2979","Fenazaquin","120928-09-8","Balbc_3T3",2,384,3.70004e-06,7.57381e-07,1.5252e-05,0.0189345
"2980","Fenbuconazole","114369-43-6","Balbc_3T3",2,384,7.16017e-07,2.82269e-05,3.4465e-05,0.705671
"2981","Fluazinam","79622-59-6","Balbc_3T3",2,384,1.6668e-06,1.09072e-05,2.77003e-05,0.272681
"2982","Furosemide","54-31-9","Balbc_3T3",2,384,7.56649e-10,3.91097e-05,3.95415e-05,0.977741
"2983","Glybenclamide","10238-21-8","Balbc_3T3",2,384,2.27678e-06,2.1423e-06,2.40907e-05,0.0535575
"2984","HC Red 3","1/4/2871","Balbc_3T3",2,384,6.55833e-09,3.99828e-05,3.99867e-05,0.999569
"2985","Hydralazine hydrochloride","304-20-1","Balbc_3T3",2,384,8.88071e-09,3.99484e-05,3.99658e-05,0.998711
"2986","Ketoconazole","65277-42-1","Balbc_3T3",2,384,1.91209e-06,5.7091e-06,2.61957e-05,0.142728
"2987","Metformin","1115-70-4","Balbc_3T3",2,384,5.84676e-09,3.99931e-05,3.99934e-05,0.999828
"2988","Metoclopramide","364-62-5","Balbc_3T3",2,384,2.30039e-07,3.64146e-05,3.81782e-05,0.910365
"2989","Nitrofurantoin","67-20-9","Balbc_3T3",2,384,5.9662e-09,3.99914e-05,3.99923e-05,0.999785
"2990","Oxytetracycline hydrochloride","2058-46-0","Balbc_3T3",2,384,5.7851e-09,3.9994e-05,3.99941e-05,0.99985
"2991","Panthenol","16485-10-2 ","Balbc_3T3",2,384,5.84234e-09,3.99932e-05,3.99935e-05,0.999829
"2992","Paracetamol","103-90-2","Balbc_3T3",2,384,7.45865e-09,3.99695e-05,3.99785e-05,0.999239
"2993","Topiramate","97240-79-4","Balbc_3T3",2,384,5.79166e-09,3.99939e-05,3.9994e-05,0.999847
"2994","Trimellitic anhydride","552-30-7","Balbc_3T3",2,384,2.26266e-08,3.97398e-05,3.98472e-05,0.993496
"2995","Verapamil hydrochloride","152-11-4","Balbc_3T3",2,384,1.96674e-06,4.34963e-06,2.59204e-05,0.108741
"2996","Warfarin","129-06-6","Balbc_3T3",2,384,1.72339e-07,3.73562e-05,3.86332e-05,0.933906
"2997","2,4-Dinitrophenol","51-28-5","FishRtgut",2,384,3.83959e-09,3.96082e-05,3.97886e-05,0.990206
"2998","Aldrin","309-00-2","FishRtgut",2,384,3.97685e-07,1.24937e-07,7.90292e-06,0.00312343
"2999","Azinphos-methyl","86-50-0","FishRtgut",2,384,1.62613e-08,3.55295e-05,3.79075e-05,0.888237
"3000","Chlorpyrifos","2921-88-2","FishRtgut",2,384,1.49546e-07,1.94776e-06,2.40034e-05,0.0486941
"3001","DDD-p,p'","50-29-3","FishRtgut",2,384,4.5299e-07,5.24163e-08,6.32987e-06,0.00131041
"3002","DDT-o,p'","789-02-6","FishRtgut",2,384,4.06236e-07,1.10289e-07,7.61017e-06,0.00275722
"3003","DDT-p,p'","72-54-8","FishRtgut",2,384,3.4108e-07,2.69707e-07,1.03839e-05,0.00674268
"3004","Diazinon","333-41-5","FishRtgut",2,384,7.70584e-08,1.55975e-05,3.01961e-05,0.389939
"3005","Dicofol","115-32-2","FishRtgut",2,384,1.58694e-07,1.78922e-06,2.31973e-05,0.0447304
"3006","Dieldrin","60-57-1","FishRtgut",2,384,1.74435e-07,1.54608e-06,2.18436e-05,0.0386521
"3007","Disulfoton","298-04-4","FishRtgut",2,384,9.05986e-08,1.11628e-05,2.87824e-05,0.279069
"3008","Endosulfan I","115-29-7","FishRtgut",2,384,7.84368e-08,1.51457e-05,3.00447e-05,0.378642
"3009","Endrin","72-20-8","FishRtgut",2,384,2.26013e-07,9.48915e-07,1.77179e-05,0.0237229
"3010","Ethion","563-12-2","FishRtgut",2,384,1.66492e-07,1.66439e-06,2.25213e-05,0.0416099
"3011","Heptachlor","76-44-8","FishRtgut",2,384,3.37925e-07,2.80495e-07,1.05453e-05,0.00701237
"3012","Heptachlor epoxide B","1024-57-3","FishRtgut",2,384,1.52569e-07,1.89385e-06,2.37356e-05,0.0473462
"3013","Lindane","58-89-9","FishRtgut",2,384,7.06731e-08,1.76761e-05,3.09002e-05,0.441903
"3014","Methoxychlor-o,p'","72-43-5","FishRtgut",2,384,1.6807e-07,1.64022e-06,2.23859e-05,0.0410054
"3015","Parathion","56-38-2","FishRtgut",2,384,7.84381e-08,1.51459e-05,3.00452e-05,0.378648
"3016","Trifluralin","1582-09-8","FishRtgut",2,384,2.10731e-07,1.0993e-06,1.88889e-05,0.0274825
"3017","Eugenol F","97-53-0","FishRtgut",2,384,7.3804e-09,3.84419e-05,3.92212e-05,0.961048
"3018","Methyl-antranilate","134-20-3","FishRtgut",2,384,4.58356e-09,3.93635e-05,3.96658e-05,0.984087
"3019","Lilyfore","285977-85-7","FishRtgut",2,384,3.76296e-08,2.8521e-05,3.49829e-05,0.713025
"3020","Damascone beta","23726-91-2","FishRtgut",2,384,1.03888e-07,6.73469e-06,2.75493e-05,0.168367
"3021","Veloutone","14595-54-1","FishRtgut",2,384,2.00656e-07,1.20967e-06,1.96854e-05,0.0302417
"3022","Verdox","82356-51-2","FishRtgut",2,384,3.90591e-07,1.38575e-07,8.16839e-06,0.00346438
"3023","Nirvanol","1506-02-1","FishRtgut",2,384,2.72125e-07,5.95099e-07,1.44469e-05,0.0148775
"3024","Cetalox","3738-00-9","FishRtgut",2,384,2.20213e-07,9.93975e-07,1.80483e-05,0.0248494
"3025","Tonalide","21145-77-7","FishRtgut",2,384,2.72125e-07,5.95099e-07,1.44469e-05,0.0148775
"3026","Caffeine","8/2/1958","FishRtgut",2,384,2.68112e-09,3.99906e-05,3.9993e-05,0.999766
"3027","Lamotrigine","84057-84-1","FishRtgut",2,384,1.22994e-08,3.69623e-05,3.85427e-05,0.924058
"3028","Diclofenac","15307-79-6","FishRtgut",2,384,5.94497e-10,3.99593e-05,3.99754e-05,0.998982
"3029","2,4-Dichlorophenoxyacetic","94-75-7","FishRtgut",2,384,1.87795e-10,3.49743e-05,3.76629e-05,0.874358
"3030","(S)-Naproxen","22204-53-1","FishRtgut",2,384,4.51965e-10,2.97247e-05,3.5461e-05,0.743118
"3031","Ibuprofen","15687-27-1","FishRtgut",2,384,3.91254e-10,1.75462e-05,3.08484e-05,0.438656
"3032","Torasemide","56211-40-6","FishRtgut",2,384,8.36608e-09,2.59131e-05,3.39436e-05,0.647828
"3033","Warfarin","81-81-2","FishRtgut",2,384,9.96137e-10,3.60113e-05,3.81169e-05,0.900283
"3034","di-n-butylphthalate","84-74-2","FishRtgut",2,384,1.14205e-07,3.44534e-06,2.70587e-05,0.0861334
"3035","hexachlorophene","70-30-4","FishRtgut",2,384,2.75561e-09,1.40591e-08,3.60964e-06,0.000351478
"3036","hexamethylenetetramine","100-97-0","FishRtgut",2,384,2.65774e-09,3.99272e-05,3.99273e-05,0.998181
"3037","Malathion","121-75-5","FishRtgut",2,384,8.44797e-09,3.80939e-05,3.90599e-05,0.952347
"3038","pentachlorophenol","87-86-5","FishRtgut",2,384,3.02776e-10,1.57204e-06,2.17162e-05,0.0393011
"3039","2,2,2-trichloroethanol","115-20-8","FishRtgut",2,384,3.31077e-09,3.96974e-05,3.97944e-05,0.992434
"3040","diethylphthalate","84-66-2","FishRtgut",2,384,9.58592e-09,3.77193e-05,3.88865e-05,0.942982
"3041","4-chlorophenol","106-48-9","FishRtgut",2,384,8.85164e-09,3.79585e-05,3.89957e-05,0.948963
"3042","permethrin","52645-53-1","FishRtgut",2,384,3.97804e-07,1.24975e-07,7.90529e-06,0.00312436
"3043","Aniline","62-53-3","FishRtgut",2,384,2.85434e-09,3.99231e-05,3.99499e-05,0.998077
"3044","4-fluoroaniline","371-40-4","FishRtgut",2,384,3.00829e-09,3.98627e-05,3.99125e-05,0.996567
"3045","2,4,6-trichlorophenol","6/2/1988","FishRtgut",2,384,6.84853e-08,1.83772e-05,3.11368e-05,0.459431
"3046","Allyl alcohol","107-18-6","FishRtgut",2,384,2.69244e-09,3.99303e-05,3.99346e-05,0.998256
"3047","N-methylaniline","100-61-8","FishRtgut",2,384,3.80565e-09,3.95473e-05,3.9723e-05,0.988683
"3048","3,4-dichloroaniline","95-76-1","FishRtgut",2,384,1.46332e-08,3.60601e-05,3.81389e-05,0.901504
"3049","4-decylaniline","37529-30-9","FishRtgut",2,384,3.71661e-07,1.80855e-07,8.94273e-06,0.00452137
"3050","naphthalene","91-20-3","FishRtgut",2,384,4.07986e-08,2.69897e-05,3.40895e-05,0.674743
"3051","1,2,4-trichlorobenzene","120-82-1","FishRtgut",2,384,7.40405e-08,9.79493e-06,2.41433e-05,0.244873
"3052","1,2-dichlorobenzene","95-50-1","FishRtgut",2,384,3.85358e-08,1.89283e-05,2.58095e-05,0.473208
"3053","dichloromethane","9/2/1975","FishRtgut",2,384,2.39462e-09,3.07649e-05,3.08141e-05,0.769121
"3054","tetrachloroethylene","127-18-4","FishRtgut",2,384,2.55431e-08,1.34432e-05,1.79787e-05,0.33608
"3055","2,3-dimethyl-1,3-butadiene","513-81-5","FishRtgut",2,384,8.55894e-10,9.4807e-07,1.08877e-06,0.0237017
"3056","cyclosporine A","59865-13-3","FishRtgut",2,384,2.19514e-08,3.36628e-05,3.71023e-05,0.84157
"3057","chlorpromazine","50-53-3","FishRtgut",2,384,2.22608e-07,9.80833e-07,1.79757e-05,0.0245208
"3058","PBDE 47","5436-43-1","FishRtgut",2,384,4.40014e-07,6.49773e-08,6.62498e-06,0.00162443
"3059","PBDE 99","60348-60-9","FishRtgut",2,384,5.03926e-07,2.14136e-08,5.58944e-06,0.00053534
"3060","PBDE 153","68631-49-2","FishRtgut",2,384,5.7329e-07,5.87609e-09,5.44201e-06,0.000146902
"3061","amiodarone","1951-25-3","FishRtgut",2,384,5.3393e-07,1.23e-08,5.42518e-06,0.0003075
"3062","PFBS","375-73-5","FishRtgut",2,384,3.45262e-09,3.97314e-05,3.98499e-05,0.993285
"3063","4:2 FTS","757124-72-4","FishRtgut",2,384,4.114e-09,3.95078e-05,3.97329e-05,0.987696
"3064","PFNA","375-95-1","FishRtgut",2,384,3.3315e-07,2.974e-07,1.07929e-05,0.007435
"3065","PFHxA","307-24-4","FishRtgut",2,384,1.00083e-07,8.03992e-06,2.79021e-05,0.200998
"3066","PFBA","375-22-4","FishRtgut",2,384,3.98308e-09,3.95361e-05,3.974e-05,0.988402
"3067","PFOA","335-67-1","FishRtgut",2,384,9.64951e-08,9.15637e-06,2.81601e-05,0.228909
"3068","6:2 FTS","27619-97-2","FishRtgut",2,384,2.39406e-08,3.29794e-05,3.67956e-05,0.824486
"3069","8:2 FTS","39108-34-4","FishRtgut",2,384,9.91066e-08,8.34965e-06,2.79754e-05,0.208741
"3070","PFUnDA","2058-94-8","FishRtgut",2,384,1.72607e-12,3.8741e-07,1.12349e-05,0.00968525
"3071","PFOS","1763-23-1","FishRtgut",2,384,1.70108e-12,3.8741e-07,1.12349e-05,0.00968525
"3072","PFHpA","375-85-9","FishRtgut",2,384,5.68024e-08,2.2139e-05,3.24616e-05,0.553476
"3073","PFPeA","2706-90-3","FishRtgut",2,384,7.93896e-09,3.82149e-05,3.90922e-05,0.955374
"3074","PFHxS","355-46-4","FishRtgut",2,384,1.51511e-08,3.58794e-05,3.80533e-05,0.896985
"3075","PFDA","335-76-2","FishRtgut",2,384,7.38804e-13,1.60341e-07,7.47322e-06,0.00400854
"3076","Azathioprine","446-86-6","FishRtgut",2,384,2.69088e-09,3.99874e-05,3.9991e-05,0.999684
"3077","Benzocaine","94-09-7","FishRtgut",2,384,4.49623e-09,3.93922e-05,3.96801e-05,0.984805
"3078","Butylated hydroxyanisole","25013-16-5","FishRtgut",2,384,4.91959e-08,2.47274e-05,3.34958e-05,0.618186
"3079","Cetirizine dihydrochloride","83881-52-1","FishRtgut",2,384,2.78677e-09,3.99555e-05,3.99724e-05,0.998888
"3080","Cyclamate","139-05-9","FishRtgut",2,384,2.66715e-09,3.99953e-05,3.9996e-05,0.999883
"3081","Cyclophosphamide","6055-19-2","FishRtgut",2,384,2.78101e-09,3.99574e-05,3.99735e-05,0.998936
"3082","Cypermethrin","67375-30-8","FishRtgut",2,384,4.14536e-07,9.72498e-08,7.33885e-06,0.00243125
"3083","DEET","134-62-3","FishRtgut",2,384,6.5044e-09,3.87322e-05,3.93598e-05,0.968304
"3084","Dexamethasone","50-02-2","FishRtgut",2,384,4.7707e-09,3.9302e-05,3.96355e-05,0.98255
"3085","Digoxin","20830-75-5","FishRtgut",2,384,3.11234e-09,3.98479e-05,3.99134e-05,0.996198
"3086","Fenazaquin","120928-09-8","FishRtgut",2,384,2.39682e-07,8.29579e-07,1.67059e-05,0.0207395
"3087","Fenbuconazole","114369-43-6","FishRtgut",2,384,3.70395e-08,2.87147e-05,3.50607e-05,0.717868
"3088","Fluazinam","79622-59-6","FishRtgut",2,384,9.00065e-08,1.13559e-05,2.88398e-05,0.283897
"3089","Furosemide","54-31-9","FishRtgut",2,384,3.47633e-10,3.91101e-05,3.95419e-05,0.977751
"3090","Glybenclamide","10238-21-8","FishRtgut",2,384,1.33455e-07,2.26402e-06,2.54595e-05,0.0566005
"3091","HC Red 3","1/4/2871","FishRtgut",2,384,2.69304e-09,3.99866e-05,3.99906e-05,0.999666
"3092","Hydralazine hydrochloride","304-20-1","FishRtgut",2,384,2.78975e-09,3.99545e-05,3.99719e-05,0.998863
"3093","Ketoconazole","65277-42-1","FishRtgut",2,384,1.06439e-07,5.97975e-06,2.74376e-05,0.149494
"3094","Metformin","1115-70-4","FishRtgut",2,384,2.66425e-09,3.99963e-05,3.99966e-05,0.999907
"3095","Metoclopramide","364-62-5","FishRtgut",2,384,1.29581e-08,3.66134e-05,3.83866e-05,0.915334
"3096","Nitrofurantoin","67-20-9","FishRtgut",2,384,2.669e-09,3.99947e-05,3.99956e-05,0.999867
"3097","Oxytetracycline hydrochloride","2058-46-0","FishRtgut",2,384,2.66183e-09,3.99971e-05,3.99972e-05,0.999928
"3098","Panthenol","16485-10-2 ","FishRtgut",2,384,2.66407e-09,3.99963e-05,3.99967e-05,0.999909
"3099","Paracetamol","103-90-2","FishRtgut",2,384,2.73023e-09,3.99743e-05,3.99832e-05,0.999357
"3100","Topiramate","97240-79-4","FishRtgut",2,384,2.66209e-09,3.9997e-05,3.99971e-05,0.999926
"3101","Trimellitic anhydride","552-30-7","FishRtgut",2,384,3.38218e-09,3.9759e-05,3.98664e-05,0.993974
"3102","Verapamil hydrochloride","152-11-4","FishRtgut",2,384,1.10781e-07,4.56188e-06,2.71853e-05,0.114047
"3103","Warfarin","129-06-6","FishRtgut",2,384,1.02315e-08,3.75083e-05,3.87905e-05,0.937707
"3104","2,4-Dinitrophenol","51-28-5","FishRtgill",2,384,2.01588e-09,3.961e-05,3.97905e-05,0.990251
"3105","Aldrin","309-00-2","FishRtgill",2,384,2.09775e-07,1.2553e-07,7.94042e-06,0.00313825
"3106","Azinphos-methyl","86-50-0","FishRtgill",2,384,8.53881e-09,3.55363e-05,3.79148e-05,0.888408
"3107","Chlorpyrifos","2921-88-2","FishRtgill",2,384,7.86516e-08,1.95123e-06,2.40461e-05,0.0487807
"3108","DDD-p,p'","50-29-3","FishRtgill",2,384,2.39106e-07,5.26998e-08,6.36411e-06,0.00131749
"3109","DDT-o,p'","789-02-6","FishRtgill",2,384,2.14308e-07,1.10823e-07,7.64706e-06,0.00277058
"3110","DDT-p,p'","72-54-8","FishRtgill",2,384,1.79795e-07,2.70804e-07,1.04262e-05,0.0067701
"3111","Diazinon","333-41-5","FishRtgill",2,384,4.04927e-08,1.56118e-05,3.02237e-05,0.390296
"3112","Dicofol","115-32-2","FishRtgill",2,384,8.34716e-08,1.79259e-06,2.32411e-05,0.0448148
"3113","Dieldrin","60-57-1","FishRtgill",2,384,9.17684e-08,1.54929e-06,2.18889e-05,0.0387323
"3114","Disulfoton","298-04-4","FishRtgill",2,384,4.76155e-08,1.11748e-05,2.88134e-05,0.27937
"3115","Endosulfan I","115-29-7","FishRtgill",2,384,4.12177e-08,1.51598e-05,3.00727e-05,0.378995
"3116","Endrin","72-20-8","FishRtgill",2,384,1.18976e-07,9.51469e-07,1.77656e-05,0.0237867
"3117","Ethion","563-12-2","FishRtgill",2,384,8.75815e-08,1.66769e-06,2.2566e-05,0.0416923
"3118","Heptachlor","76-44-8","FishRtgill",2,384,1.78125e-07,2.81625e-07,1.05878e-05,0.00704062
"3119","Heptachlor epoxide B","1024-57-3","FishRtgill",2,384,8.02444e-08,1.89729e-06,2.37787e-05,0.0474322
"3120","Lindane","58-89-9","FishRtgill",2,384,3.71346e-08,1.7691e-05,3.09262e-05,0.442274
"3121","Methoxychlor-o,p'","72-43-5","FishRtgill",2,384,8.84131e-08,1.6435e-06,2.24307e-05,0.0410874
"3122","Parathion","56-38-2","FishRtgill",2,384,4.12184e-08,1.51601e-05,3.00732e-05,0.379001
"3123","Trifluralin","1582-09-8","FishRtgill",2,384,1.10911e-07,1.10206e-06,1.89363e-05,0.0275515
"3124","Eugenol F","97-53-0","FishRtgill",2,384,3.87505e-09,3.84453e-05,3.92246e-05,0.961132
"3125","Methyl-antranilate","134-20-3","FishRtgill",2,384,2.4065e-09,3.93656e-05,3.9668e-05,0.98414
"3126","Lilyfore","285977-85-7","FishRtgill",2,384,1.97644e-08,2.85338e-05,3.49986e-05,0.713344
"3127","Damascone beta","23726-91-2","FishRtgill",2,384,5.46085e-08,6.74301e-06,2.75834e-05,0.168575
"3128","Veloutone","14595-54-1","FishRtgill",2,384,1.05596e-07,1.21256e-06,1.97324e-05,0.030314
"3129","Verdox","82356-51-2","FishRtgill",2,384,2.06016e-07,1.39221e-07,8.20645e-06,0.00348052
"3130","Nirvanol","1506-02-1","FishRtgill",2,384,1.43329e-07,5.97028e-07,1.44937e-05,0.0149257
"3131","Cetalox","3738-00-9","FishRtgill",2,384,1.15915e-07,9.96581e-07,1.80956e-05,0.0249145
"3132","Tonalide","21145-77-7","FishRtgill",2,384,1.43329e-07,5.97028e-07,1.44937e-05,0.0149257
"3133","Caffeine","8/2/1958","FishRtgill",2,384,1.40763e-09,3.99919e-05,3.99943e-05,0.999797
"3134","Lamotrigine","84057-84-1","FishRtgill",2,384,6.4581e-09,3.69677e-05,3.85484e-05,0.924193
"3135","Diclofenac","15307-79-6","FishRtgill",2,384,3.12113e-10,3.99596e-05,3.99757e-05,0.998989
"3136","2,4-Dichlorophenoxyacetic","94-75-7","FishRtgill",2,384,9.85928e-11,3.49744e-05,3.7663e-05,0.87436
"3137","(S)-Naproxen","22204-53-1","FishRtgill",2,384,2.37283e-10,2.97249e-05,3.54612e-05,0.743122
"3138","Ibuprofen","15687-27-1","FishRtgill",2,384,2.05409e-10,1.75463e-05,3.08485e-05,0.438658
"3139","Torasemide","56211-40-6","FishRtgill",2,384,4.39263e-09,2.59157e-05,3.3947e-05,0.647893
"3140","Warfarin","81-81-2","FishRtgill",2,384,5.22978e-10,3.60118e-05,3.81174e-05,0.900294
"3141","di-n-butylphthalate","84-74-2","FishRtgill",2,384,6.00392e-08,3.45002e-06,2.70954e-05,0.0862504
"3142","hexachlorophene","70-30-4","FishRtgill",2,384,1.44674e-09,1.40596e-08,3.60976e-06,0.00035149
"3143","hexamethylenetetramine","100-97-0","FishRtgill",2,384,1.39536e-09,3.99285e-05,3.99286e-05,0.998212
"3144","Malathion","121-75-5","FishRtgill",2,384,4.43563e-09,3.80977e-05,3.90638e-05,0.952442
"3145","pentachlorophenol","87-86-5","FishRtgill",2,384,1.58958e-10,1.57205e-06,2.17163e-05,0.0393012
"3146","2,2,2-trichloroethanol","115-20-8","FishRtgill",2,384,1.73822e-09,3.96989e-05,3.9796e-05,0.992473
"3147","diethylphthalate","84-66-2","FishRtgill",2,384,5.03318e-09,3.77236e-05,3.88909e-05,0.943089
"3148","4-chlorophenol","106-48-9","FishRtgill",2,384,4.6476e-09,3.79625e-05,3.89998e-05,0.949062
"3149","permethrin","52645-53-1","FishRtgill",2,384,2.09839e-07,1.25568e-07,7.94281e-06,0.00313919
"3150","Aniline","62-53-3","FishRtgill",2,384,1.49858e-09,3.99244e-05,3.99512e-05,0.998111
"3151","4-fluoroaniline","371-40-4","FishRtgill",2,384,1.57941e-09,3.98641e-05,3.99139e-05,0.996603
"3152","2,4,6-trichlorophenol","6/2/1988","FishRtgill",2,384,3.5984e-08,1.83922e-05,3.11621e-05,0.459805
"3153","Allyl alcohol","107-18-6","FishRtgill",2,384,1.41358e-09,3.99315e-05,3.99359e-05,0.998288
"3154","N-methylaniline","100-61-8","FishRtgill",2,384,1.99806e-09,3.95491e-05,3.97248e-05,0.988728
"3155","3,4-dichloroaniline","95-76-1","FishRtgill",2,384,7.68374e-09,3.60664e-05,3.81455e-05,0.90166
"3156","4-decylaniline","37529-30-9","FishRtgill",2,384,1.95987e-07,1.81657e-07,8.98237e-06,0.00454141
"3157","naphthalene","91-20-3","FishRtgill",2,384,2.14296e-08,2.70028e-05,3.4106e-05,0.67507
"3158","1,2,4-trichlorobenzene","120-82-1","FishRtgill",2,384,3.89053e-08,9.80352e-06,2.41645e-05,0.245088
"3159","1,2-dichlorobenzene","95-50-1","FishRtgill",2,384,2.02405e-08,1.89369e-05,2.58212e-05,0.473423
"3160","dichloromethane","9/2/1975","FishRtgill",2,384,1.25721e-09,3.07656e-05,3.08149e-05,0.76914
"3161","tetrachloroethylene","127-18-4","FishRtgill",2,384,1.34141e-08,1.34472e-05,1.7984e-05,0.336179
"3162","2,3-dimethyl-1,3-butadiene","513-81-5","FishRtgill",2,384,4.49341e-10,9.48062e-07,1.08877e-06,0.0237016
"3163","cyclosporine A","59865-13-3","FishRtgill",2,384,1.15275e-08,3.36716e-05,3.7112e-05,0.841789
"3164","chlorpromazine","50-53-3","FishRtgill",2,384,1.17179e-07,9.83432e-07,1.80233e-05,0.0245858
"3165","PBDE 47","5436-43-1","FishRtgill",2,384,2.32221e-07,6.53186e-08,6.65978e-06,0.00163296
"3166","PBDE 99","60348-60-9","FishRtgill",2,384,2.66154e-07,2.15425e-08,5.62308e-06,0.000538562
"3167","PBDE 153","68631-49-2","FishRtgill",2,384,3.0304e-07,5.91636e-09,5.47931e-06,0.000147909
"3168","amiodarone","1951-25-3","FishRtgill",2,384,2.82102e-07,1.23785e-08,5.4598e-06,0.000309462
"3169","PFBS","375-73-5","FishRtgill",2,384,1.8127e-09,3.9733e-05,3.98516e-05,0.993325
"3170","4:2 FTS","757124-72-4","FishRtgill",2,384,2.15996e-09,3.95098e-05,3.97349e-05,0.987744
"3171","PFNA","375-95-1","FishRtgill",2,384,1.75598e-07,2.98581e-07,1.08358e-05,0.00746453
"3172","PFHxA","307-24-4","FishRtgill",2,384,5.26063e-08,8.04949e-06,2.79353e-05,0.201237
"3173","PFBA","375-22-4","FishRtgill",2,384,2.09121e-09,3.9538e-05,3.97419e-05,0.988449
