,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media
3397,Azathioprine,446-86-6,MCF7,2,384,6.11E-08,3.97E-05,3.99E-05,0.995016542
3398,Benzocaine,94-09-7,MCF7,2,384,1.04E-07,3.85E-05,3.99E-05,0.964611039
3399,Butylated hydroxyanisole,25013-16-5,MCF7,2,384,,,,
3400,Cetirizine dihydrochloride,83881-52-1,MCF7,2,384,,,,
3401,Cyclamate,139-05-9,MCF7,2,384,,,,
3402,Cyclophosphamide,6055-19-2,MCF7,2,384,,,,
3403,Cypermethrin,67375-30-8,MCF7,2,384,,,,
3404,DEET,134-62-3,MCF7,2,384,9.18E-08,3.89E-05,3.99E-05,0.975935279
3405,Dexamethasone,50-02-2,MCF7,2,384,9.37E-08,3.80E-05,3.99E-05,0.953442665
3406,Digoxin,20830-75-5,MCF7,2,384,5.67E-08,3.99E-05,3.99E-05,0.998138575
3407,Fenazaquin,120928-09-8,MCF7,2,384,,,,
3408,Fenbuconazole,114369-43-6,MCF7,2,384,,,,
3409,Fluazinam,79622-59-6,MCF7,2,384,1.80E-06,1.04E-05,3.82E-05,0.271137719
3410,Furosemide,54-31-9,MCF7,2,384,1.24E-07,3.78E-05,3.99E-05,0.946805648
3411,Glybenclamide,10238-21-8,MCF7,2,384,1.69E-06,3.56E-06,3.83E-05,0.092795898
3412,HC Red 3,2871-01-4,MCF7,2,384,,,,
3413,Hydralazine hydrochloride,304-20-1,MCF7,2,384,,,,
3414,Ketoconazole,65277-42-1,MCF7,2,384,7.21E-07,2.85E-05,3.93E-05,0.72437415
3415,Metformin,1115-70-4,MCF7,2,384,,,,
3416,Metoclopramide,364-62-5,MCF7,2,384,2.13E-07,3.55E-05,3.98E-05,0.892199663
3417,Nitrofurantoin,67-20-9,MCF7,2,384,5.60E-08,3.99E-05,3.99E-05,0.999356354
3418,Oxytetracycline hydrochloride,2058-46-0,MCF7,2,384,,,,
3419,Panthenol,16485-10-2 ,MCF7,2,384,,,,
3420,Paracetamol,103-90-2,MCF7,2,384,5.98E-08,3.97E-05,3.99E-05,0.994641318
3421,Topiramate,97240-79-4,MCF7,2,384,5.57E-08,3.99E-05,3.99E-05,0.999616188
3422,Trimellitic anhydride,552-30-7,MCF7,2,384,,,,
3423,Verapamil hydrochloride,152-11-4,MCF7,2,384,,,,
3424,Warfarin,129-06-6,MCF7,2,384,,,,
3425,"2,4-Dinitrophenol",51-28-5,HCT116,2,384,1.13E-07,3.89E-05,3.99E-05,0.976389898
3426,Aldrin,309-00-2,HCT116,2,384,5.57E-06,6.45E-07,3.44E-05,0.018745173
3427,Azinphos-methyl,86-50-0,HCT116,2,384,7.50E-06,3.94E-10,3.25E-05,1.21179E-05
3428,Chlorpyrifos,2921-88-2,HCT116,2,384,3.57E-06,1.29E-05,3.64E-05,0.353354931
3429,"DDD-p,p'",50-29-3,HCT116,2,384,5.72E-06,4.20E-08,3.43E-05,0.001225605
3430,"DDT-o,p'",789-02-6,HCT116,2,384,5.39E-06,1.18E-07,3.46E-05,0.003418191
3431,"DDT-p,p'",72-54-8,HCT116,2,384,5.61E-06,1.19E-07,3.44E-05,0.003470824
3432,Diazinon,333-41-5,HCT116,2,384,1.14E-06,2.95E-05,3.89E-05,0.757909574
3433,Dicofol,115-32-2,HCT116,2,384,7.52E-06,1.42E-10,3.25E-05,4.36561E-06
3434,Dieldrin,60-57-1,HCT116,2,384,5.02E-06,2.91E-06,3.50E-05,0.0830581
3435,Disulfoton,298-04-4,HCT116,2,384,1.66E-06,2.61E-05,3.83E-05,0.680904958
3436,Endosulfan I,115-29-7,HCT116,2,384,1.42E-08,4.00E-05,4.00E-05,0.999520681
3437,Endrin,72-20-8,HCT116,2,384,2.31E-06,1.85E-05,3.77E-05,0.48983608
3438,Ethion,563-12-2,HCT116,2,384,2.49E-06,1.65E-05,3.75E-05,0.438672621
3439,Heptachlor,76-44-8,HCT116,2,384,5.81E-06,1.13E-06,3.42E-05,0.033122055
3440,Heptachlor epoxide B,1024-57-3,HCT116,2,384,5.22E-06,1.96E-06,3.48E-05,0.056219672
3441,Lindane,58-89-9,HCT116,2,384,1.52E-06,2.73E-05,3.85E-05,0.710174209
3442,"Methoxychlor-o,p'",72-43-5,HCT116,2,384,4.69E-06,1.59E-06,3.53E-05,0.045133402
3443,Parathion,56-38-2,HCT116,2,384,1.33E-06,2.88E-05,3.87E-05,0.745240963
3444,Trifluralin,1582-09-8,HCT116,2,384,3.35E-06,7.09E-06,3.67E-05,0.193495379
3445,Eugenol F,97-53-0,HCT116,2,384,2.54E-07,3.75E-05,3.97E-05,0.944598641
3446,Methyl-antranilate,134-20-3,HCT116,2,384,8.63E-08,3.93E-05,3.99E-05,0.983510579
3447,Lilyfore,285977-85-7,HCT116,2,384,,,,
3448,Damascone beta,23726-91-2,HCT116,2,384,,,,
3449,Veloutone,14595-54-1,HCT116,2,384,,,,
3450,Verdox,82356-51-2,HCT116,2,384,,,,
3451,Nirvanol,1506-02-1,HCT116,2,384,,,,
3452,Cetalox,3738-00-9,HCT116,2,384,,,,
3453,Tonalide,21145-77-7,HCT116,2,384,,,,
3454,Caffeine,58-08-2,HCT116,2,384,1.49E-08,4.00E-05,4.00E-05,0.999396318
3455,Lamotrigine,84057-84-1,HCT116,2,384,3.74E-07,3.64E-05,3.96E-05,0.919273232
3456,Diclofenac,15307-79-6,HCT116,2,384,,,,
3457,"2,4-Dichlorophenoxyacetic",94-75-7,HCT116,2,384,4.70E-07,3.51E-05,3.95E-05,0.889064486
3458,(S)-Naproxen,22204-53-1,HCT116,2,384,2.16E-06,1.85E-05,3.78E-05,0.488036053
3459,Ibuprofen,15687-27-1,HCT116,2,384,1.50E-06,2.59E-05,3.85E-05,0.672310287
3460,Torasemide,56211-40-6,HCT116,2,384,1.36E-06,2.71E-05,3.86E-05,0.700802157
3461,Warfarin,81-81-2,HCT116,2,384,3.27E-07,3.70E-05,3.97E-05,0.932942073
3462,di-n-butylphthalate,84-74-2,HCT116,2,384,3.10E-06,1.31E-05,3.69E-05,0.354330737
3463,hexachlorophene,70-30-4,HCT116,2,384,,,,
3464,hexamethylenetetramine,100-97-0,HCT116,2,384,,,,
3465,Malathion,121-75-5,HCT116,2,384,4.35E-07,3.54E-05,3.96E-05,0.895410824
3466,pentachlorophenol,87-86-5,HCT116,2,384,4.49E-06,2.25E-06,3.55E-05,0.063361803
3467,"2,2,2-trichloroethanol",115-20-8,HCT116,2,384,7.43E-08,3.93E-05,3.99E-05,0.984344932
3468,diethylphthalate,84-66-2,HCT116,2,384,3.00E-07,3.72E-05,3.97E-05,0.935804512
3469,4-chlorophenol,106-48-9,HCT116,2,384,4.21E-07,3.57E-05,3.96E-05,0.901014896
3470,permethrin,52645-53-1,HCT116,2,384,6.40E-06,4.97E-08,3.36E-05,0.00147847
3471,Aniline,62-53-3,HCT116,2,384,5.16E-08,3.96E-05,3.99E-05,0.990416248
3472,4-fluoroaniline,371-40-4,HCT116,2,384,5.32E-08,3.95E-05,3.99E-05,0.989867198
3473,"2,4,6-trichlorophenol",88-06-2,HCT116,2,384,2.56E-06,1.65E-05,3.74E-05,0.440057537
3474,Allyl alcohol,107-18-6,HCT116,2,384,1.64E-08,3.99E-05,4.00E-05,0.99899872
3475,N-methylaniline,100-61-8,HCT116,2,384,1.09E-07,3.90E-05,3.99E-05,0.977589057
3476,"3,4-dichloroaniline",95-76-1,HCT116,2,384,8.06E-07,3.21E-05,3.92E-05,0.818491891
3477,4-decylaniline,37529-30-9,HCT116,2,384,5.32E-06,3.61E-07,3.47E-05,0.010419834
3478,naphthalene,91-20-3,HCT116,2,384,1.24E-06,2.89E-05,3.88E-05,0.74560973
3479,"1,2,4-trichlorobenzene",120-82-1,HCT116,2,384,3.35E-06,1.24E-05,3.67E-05,0.337853814
3480,"1,2-dichlorobenzene",95-50-1,HCT116,2,384,1.65E-06,2.54E-05,3.84E-05,0.662854229
3481,dichloromethane,75-09-2,HCT116,2,384,7.19E-08,3.94E-05,3.99E-05,0.985811083
3482,tetrachloroethylene,127-18-4,HCT116,2,384,1.19E-06,2.95E-05,3.88E-05,0.759754206
3483,"2,3-dimethyl-1,3-butadiene",513-81-5,HCT116,2,384,3.66E-07,3.66E-05,3.96E-05,0.923148558
3484,cyclosporine A,59865-13-3,HCT116,2,384,,,,
3485,chlorpromazine,50-53-3,HCT116,2,384,5.30E-06,2.38E-06,3.47E-05,0.068511482
3486,PBDE 47,5436-43-1,HCT116,2,384,6.20E-06,1.02E-07,3.38E-05,0.003004713
3487,PBDE 99,60348-60-9,HCT116,2,384,6.48E-06,4.55E-08,3.35E-05,0.001357049
3488,PBDE 153,68631-49-2,HCT116,2,384,6.73E-06,1.79E-08,3.33E-05,0.000539426
3489,amiodarone,1951-25-3,HCT116,2,384,7.12E-06,1.07E-09,3.29E-05,3.24913E-05
3490,PFBS,375-73-5,HCT116,2,384,3.00E-07,3.68E-05,3.97E-05,0.927820258
3491,4:2 FTS,757124-72-4,HCT116,2,384,,,,
3492,PFNA,375-95-1,HCT116,2,384,,,,
3493,PFHxA,307-24-4,HCT116,2,384,,,,
3494,PFBA,375-22-4,HCT116,2,384,,,,
3495,PFOA,335-67-1,HCT116,2,384,,,,
3496,6:2 FTS,27619-97-2,HCT116,2,384,,,,
3497,8:2 FTS,39108-34-4,HCT116,2,384,,,,
3498,PFUnDA,2058-94-8,HCT116,2,384,,,,
3499,PFOS,1763-23-1,HCT116,2,384,,,,
3500,PFHpA,375-85-9,HCT116,2,384,,,,
3501,PFPeA,2706-90-3,HCT116,2,384,,,,
3502,PFHxS,355-46-4,HCT116,2,384,,,,
3503,PFDA,335-76-2,HCT116,2,384,,,,
3504,Azathioprine,446-86-6,HCT116,2,384,3.26E-08,3.98E-05,4.00E-05,0.995016542
3505,Benzocaine,94-09-7,HCT116,2,384,1.62E-07,3.84E-05,3.98E-05,0.964611039
3506,Butylated hydroxyanisole,25013-16-5,HCT116,2,384,,,,
3507,Cetirizine dihydrochloride,83881-52-1,HCT116,2,384,,,,
3508,Cyclamate,139-05-9,HCT116,2,384,,,,
3509,Cyclophosphamide,6055-19-2,HCT116,2,384,,,,
3510,Cypermethrin,67375-30-8,HCT116,2,384,,,,
3511,DEET,134-62-3,HCT116,2,384,1.17E-07,3.89E-05,3.99E-05,0.975935279
3512,Dexamethasone,50-02-2,HCT116,2,384,1.86E-07,3.80E-05,3.98E-05,0.953442665
3513,Digoxin,20830-75-5,HCT116,2,384,1.93E-08,3.99E-05,4.00E-05,0.998138575
3514,Fenazaquin,120928-09-8,HCT116,2,384,,,,
3515,Fenbuconazole,114369-43-6,HCT116,2,384,,,,
3516,Fluazinam,79622-59-6,HCT116,2,384,3.53E-06,9.89E-06,3.65E-05,0.271137719
3517,Furosemide,54-31-9,HCT116,2,384,2.33E-07,3.77E-05,3.98E-05,0.946805648
3518,Glybenclamide,10238-21-8,HCT116,2,384,3.87E-06,3.35E-06,3.61E-05,0.092795898
3519,HC Red 3,2871-01-4,HCT116,2,384,,,,
3520,Hydralazine hydrochloride,304-20-1,HCT116,2,384,,,,
3521,Ketoconazole,65277-42-1,HCT116,2,384,1.41E-06,2.80E-05,3.86E-05,0.72437415
3522,Metformin,1115-70-4,HCT116,2,384,,,,
3523,Metoclopramide,364-62-5,HCT116,2,384,4.74E-07,3.53E-05,3.95E-05,0.892199663
3524,Nitrofurantoin,67-20-9,HCT116,2,384,1.50E-08,4.00E-05,4.00E-05,0.999356354
3525,Oxytetracycline hydrochloride,2058-46-0,HCT116,2,384,,,,
3526,Panthenol,16485-10-2 ,HCT116,2,384,,,,
3527,Paracetamol,103-90-2,HCT116,2,384,3.25E-08,3.98E-05,4.00E-05,0.994641318
3528,Topiramate,97240-79-4,HCT116,2,384,1.40E-08,4.00E-05,4.00E-05,0.999616188
3529,Trimellitic anhydride,552-30-7,HCT116,2,384,,,,
3530,Verapamil hydrochloride,152-11-4,HCT116,2,384,,,,
3531,Warfarin,129-06-6,HCT116,2,384,,,,
3532,"2,4-Dinitrophenol",51-28-5,HEK293T,2,384,2.15E-07,3.88E-05,3.98E-05,0.976389898
3533,Aldrin,309-00-2,HEK293T,2,384,7.21E-06,6.15E-07,3.28E-05,0.018745173
3534,Azinphos-methyl,86-50-0,HEK293T,2,384,8.30E-06,3.84E-10,3.17E-05,1.21179E-05
3535,Chlorpyrifos,2921-88-2,HEK293T,2,384,4.92E-06,1.24E-05,3.51E-05,0.353354931
3536,"DDD-p,p'",50-29-3,HEK293T,2,384,7.35E-06,4.00E-08,3.27E-05,0.001225605
3537,"DDT-o,p'",789-02-6,HEK293T,2,384,7.17E-06,1.12E-07,3.28E-05,0.003418191
3538,"DDT-p,p'",72-54-8,HEK293T,2,384,7.28E-06,1.14E-07,3.27E-05,0.003470824
3539,Diazinon,333-41-5,HEK293T,2,384,1.86E-06,2.89E-05,3.81E-05,0.757909574
3540,Dicofol,115-32-2,HEK293T,2,384,8.31E-06,1.38E-10,3.17E-05,4.36561E-06
3541,Dieldrin,60-57-1,HEK293T,2,384,6.70E-06,2.77E-06,3.33E-05,0.0830581
3542,Disulfoton,298-04-4,HEK293T,2,384,2.50E-06,2.55E-05,3.75E-05,0.680904958
3543,Endosulfan I,115-29-7,HEK293T,2,384,4.04E-08,3.99E-05,4.00E-05,0.999520681
3544,Endrin,72-20-8,HEK293T,2,384,3.69E-06,1.78E-05,3.63E-05,0.48983608
3545,Ethion,563-12-2,HEK293T,2,384,4.00E-06,1.58E-05,3.60E-05,0.438672621
3546,Heptachlor,76-44-8,HEK293T,2,384,7.28E-06,1.08E-06,3.27E-05,0.033122055
3547,Heptachlor epoxide B,1024-57-3,HEK293T,2,384,6.90E-06,1.86E-06,3.31E-05,0.056219672
3548,Lindane,58-89-9,HEK293T,2,384,2.29E-06,2.68E-05,3.77E-05,0.710174209
3549,"Methoxychlor-o,p'",72-43-5,HEK293T,2,384,6.66E-06,1.50E-06,3.33E-05,0.045133402
3550,Parathion,56-38-2,HEK293T,2,384,2.02E-06,2.83E-05,3.80E-05,0.745240963
3551,Trifluralin,1582-09-8,HEK293T,2,384,5.43E-06,6.69E-06,3.46E-05,0.193495379
3552,Eugenol F,97-53-0,HEK293T,2,384,4.56E-07,3.74E-05,3.95E-05,0.944598641
3553,Methyl-antranilate,134-20-3,HEK293T,2,384,1.64E-07,3.92E-05,3.98E-05,0.983510579
3554,Lilyfore,285977-85-7,HEK293T,2,384,,,,
3555,Damascone beta,23726-91-2,HEK293T,2,384,,,,
3556,Veloutone,14595-54-1,HEK293T,2,384,,,,
3557,Verdox,82356-51-2,HEK293T,2,384,,,,
3558,Nirvanol,1506-02-1,HEK293T,2,384,,,,
3559,Cetalox,3738-00-9,HEK293T,2,384,,,,
3560,Tonalide,21145-77-7,HEK293T,2,384,,,,
3561,Caffeine,58-08-2,HEK293T,2,384,4.15E-08,3.99E-05,4.00E-05,0.999396318
3562,Lamotrigine,84057-84-1,HEK293T,2,384,6.51E-07,3.62E-05,3.93E-05,0.919273232
3563,Diclofenac,15307-79-6,HEK293T,2,384,,,,
3564,"2,4-Dichlorophenoxyacetic",94-75-7,HEK293T,2,384,8.55E-07,3.48E-05,3.91E-05,0.889064486
3565,(S)-Naproxen,22204-53-1,HEK293T,2,384,3.61E-06,1.78E-05,3.64E-05,0.488036053
3566,Ibuprofen,15687-27-1,HEK293T,2,384,2.45E-06,2.52E-05,3.75E-05,0.672310287
3567,Torasemide,56211-40-6,HEK293T,2,384,2.24E-06,2.65E-05,3.78E-05,0.700802157
3568,Warfarin,81-81-2,HEK293T,2,384,5.56E-07,3.68E-05,3.94E-05,0.932942073
3569,di-n-butylphthalate,84-74-2,HEK293T,2,384,4.66E-06,1.25E-05,3.53E-05,0.354330737
3570,hexachlorophene,70-30-4,HEK293T,2,384,,,,
3571,hexamethylenetetramine,100-97-0,HEK293T,2,384,,,,
3572,Malathion,121-75-5,HEK293T,2,384,8.04E-07,3.51E-05,3.92E-05,0.895410824
3573,pentachlorophenol,87-86-5,HEK293T,2,384,6.49E-06,2.12E-06,3.35E-05,0.063361803
3574,"2,2,2-trichloroethanol",115-20-8,HEK293T,2,384,1.53E-07,3.92E-05,3.98E-05,0.984344932
3575,diethylphthalate,84-66-2,HEK293T,2,384,5.27E-07,3.69E-05,3.95E-05,0.935804512
3576,4-chlorophenol,106-48-9,HEK293T,2,384,7.69E-07,3.53E-05,3.92E-05,0.901014896
3577,permethrin,52645-53-1,HEK293T,2,384,7.70E-06,4.78E-08,3.23E-05,0.00147847
3578,Aniline,62-53-3,HEK293T,2,384,1.09E-07,3.95E-05,3.99E-05,0.990416248
3579,4-fluoroaniline,371-40-4,HEK293T,2,384,1.12E-07,3.95E-05,3.99E-05,0.989867198
3580,"2,4,6-trichlorophenol",88-06-2,HEK293T,2,384,4.03E-06,1.58E-05,3.60E-05,0.440057537
3581,Allyl alcohol,107-18-6,HEK293T,2,384,4.44E-08,3.99E-05,4.00E-05,0.99899872
3582,N-methylaniline,100-61-8,HEK293T,2,384,2.07E-07,3.89E-05,3.98E-05,0.977589057
3583,"3,4-dichloroaniline",95-76-1,HEK293T,2,384,1.39E-06,3.16E-05,3.86E-05,0.818491891
3584,4-decylaniline,37529-30-9,HEK293T,2,384,7.11E-06,3.43E-07,3.29E-05,0.010419834
3585,naphthalene,91-20-3,HEK293T,2,384,1.97E-06,2.84E-05,3.80E-05,0.74560973
3586,"1,2,4-trichlorobenzene",120-82-1,HEK293T,2,384,4.86E-06,1.19E-05,3.51E-05,0.337853814
3587,"1,2-dichlorobenzene",95-50-1,HEK293T,2,384,2.57E-06,2.48E-05,3.74E-05,0.662854229
3588,dichloromethane,75-09-2,HEK293T,2,384,1.44E-07,3.93E-05,3.99E-05,0.985811083
3589,tetrachloroethylene,127-18-4,HEK293T,2,384,1.88E-06,2.90E-05,3.81E-05,0.759754206
3590,"2,3-dimethyl-1,3-butadiene",513-81-5,HEK293T,2,384,6.27E-07,3.63E-05,3.94E-05,0.923148558
3591,cyclosporine A,59865-13-3,HEK293T,2,384,,,,
3592,chlorpromazine,50-53-3,HEK293T,2,384,6.90E-06,2.27E-06,3.31E-05,0.068511482
3593,PBDE 47,5436-43-1,HEK293T,2,384,7.59E-06,9.74E-08,3.24E-05,0.003004713
3594,PBDE 99,60348-60-9,HEK293T,2,384,7.74E-06,4.38E-08,3.23E-05,0.001357049
3595,PBDE 153,68631-49-2,HEK293T,2,384,7.88E-06,1.73E-08,3.21E-05,0.000539426
3596,amiodarone,1951-25-3,HEK293T,2,384,8.09E-06,1.04E-09,3.19E-05,3.24913E-05
3597,PFBS,375-73-5,HEK293T,2,384,5.67E-07,3.66E-05,3.94E-05,0.927820258
3598,4:2 FTS,757124-72-4,HEK293T,2,384,,,,
3599,PFNA,375-95-1,HEK293T,2,384,,,,
3600,PFHxA,307-24-4,HEK293T,2,384,,,,
3601,PFBA,375-22-4,HEK293T,2,384,,,,
3602,PFOA,335-67-1,HEK293T,2,384,,,,
3603,6:2 FTS,27619-97-2,HEK293T,2,384,,,,
3604,8:2 FTS,39108-34-4,HEK293T,2,384,,,,
3605,PFUnDA,2058-94-8,HEK293T,2,384,,,,
3606,PFOS,1763-23-1,HEK293T,2,384,,,,
3607,PFHpA,375-85-9,HEK293T,2,384,,,,
3608,PFPeA,2706-90-3,HEK293T,2,384,,,,
3609,PFHxS,355-46-4,HEK293T,2,384,,,,
3610,PFDA,335-76-2,HEK293T,2,384,,,,
3611,Azathioprine,446-86-6,HEK293T,2,384,7.41E-08,3.97E-05,3.99E-05,0.995016542
3612,Benzocaine,94-09-7,HEK293T,2,384,3.03E-07,3.83E-05,3.97E-05,0.964611039
3613,Butylated hydroxyanisole,25013-16-5,HEK293T,2,384,,,,
3614,Cetirizine dihydrochloride,83881-52-1,HEK293T,2,384,,,,
3615,Cyclamate,139-05-9,HEK293T,2,384,,,,
3616,Cyclophosphamide,6055-19-2,HEK293T,2,384,,,,
3617,Cypermethrin,67375-30-8,HEK293T,2,384,,,,
3618,DEET,134-62-3,HEK293T,2,384,2.20E-07,3.88E-05,3.98E-05,0.975935279
3619,Dexamethasone,50-02-2,HEK293T,2,384,3.73E-07,3.78E-05,3.96E-05,0.953442665
3620,Digoxin,20830-75-5,HEK293T,2,384,5.05E-08,3.99E-05,3.99E-05,0.998138575
3621,Fenazaquin,120928-09-8,HEK293T,2,384,,,,
3622,Fenbuconazole,114369-43-6,HEK293T,2,384,,,,
3623,Fluazinam,79622-59-6,HEK293T,2,384,5.22E-06,9.43E-06,3.48E-05,0.271137719
3624,Furosemide,54-31-9,HEK293T,2,384,4.33E-07,3.75E-05,3.96E-05,0.946805648
3625,Glybenclamide,10238-21-8,HEK293T,2,384,6.07E-06,3.15E-06,3.39E-05,0.092795898
3626,HC Red 3,2871-01-4,HEK293T,2,384,,,,
3627,Hydralazine hydrochloride,304-20-1,HEK293T,2,384,,,,
3628,Ketoconazole,65277-42-1,HEK293T,2,384,2.16E-06,2.74E-05,3.78E-05,0.72437415
3629,Metformin,1115-70-4,HEK293T,2,384,,,,
3630,Metoclopramide,364-62-5,HEK293T,2,384,8.42E-07,3.49E-05,3.92E-05,0.892199663
3631,Nitrofurantoin,67-20-9,HEK293T,2,384,4.18E-08,3.99E-05,4.00E-05,0.999356354
3632,Oxytetracycline hydrochloride,2058-46-0,HEK293T,2,384,,,,
3633,Panthenol,16485-10-2 ,HEK293T,2,384,,,,
3634,Paracetamol,103-90-2,HEK293T,2,384,7.60E-08,3.97E-05,3.99E-05,0.994641318
3635,Topiramate,97240-79-4,HEK293T,2,384,3.98E-08,3.99E-05,4.00E-05,0.999616188
3636,Trimellitic anhydride,552-30-7,HEK293T,2,384,,,,
3637,Verapamil hydrochloride,152-11-4,HEK293T,2,384,,,,
3638,Warfarin,129-06-6,HEK293T,2,384,,,,
3639,"2,4-Dinitrophenol",51-28-5,HepG2,2,384,1.24E-07,3.89E-05,3.99E-05,0.976389898
3640,Aldrin,309-00-2,HepG2,2,384,7.02E-06,6.18E-07,3.30E-05,0.018745173
3641,Azinphos-methyl,86-50-0,HepG2,2,384,9.94E-06,3.64E-10,3.01E-05,1.21179E-05
3642,Chlorpyrifos,2921-88-2,HepG2,2,384,4.46E-06,1.26E-05,3.55E-05,0.353354931
3643,"DDD-p,p'",50-29-3,HepG2,2,384,7.23E-06,4.02E-08,3.28E-05,0.001225605
3644,"DDT-o,p'",789-02-6,HepG2,2,384,6.71E-06,1.14E-07,3.33E-05,0.003418191
3645,"DDT-p,p'",72-54-8,HepG2,2,384,7.05E-06,1.14E-07,3.29E-05,0.003470824
3646,Diazinon,333-41-5,HepG2,2,384,1.32E-06,2.93E-05,3.87E-05,0.757909574
3647,Dicofol,115-32-2,HepG2,2,384,9.98E-06,1.31E-10,3.00E-05,4.36561E-06
3648,Dieldrin,60-57-1,HepG2,2,384,6.27E-06,2.80E-06,3.37E-05,0.0830581
3649,Disulfoton,298-04-4,HepG2,2,384,2.02E-06,2.59E-05,3.80E-05,0.680904958
3650,Endosulfan I,115-29-7,HepG2,2,384,1.63E-08,4.00E-05,4.00E-05,0.999520681
3651,Endrin,72-20-8,HepG2,2,384,2.65E-06,1.83E-05,3.73E-05,0.48983608
3652,Ethion,563-12-2,HepG2,2,384,2.84E-06,1.63E-05,3.72E-05,0.438672621
3653,Heptachlor,76-44-8,HepG2,2,384,7.43E-06,1.08E-06,3.26E-05,0.033122055
3654,Heptachlor epoxide B,1024-57-3,HepG2,2,384,6.54E-06,1.88E-06,3.35E-05,0.056219672
3655,Lindane,58-89-9,HepG2,2,384,1.86E-06,2.71E-05,3.81E-05,0.710174209
3656,"Methoxychlor-o,p'",72-43-5,HepG2,2,384,5.65E-06,1.55E-06,3.43E-05,0.045133402
3657,Parathion,56-38-2,HepG2,2,384,1.61E-06,2.86E-05,3.84E-05,0.745240963
3658,Trifluralin,1582-09-8,HepG2,2,384,3.74E-06,7.02E-06,3.63E-05,0.193495379
3659,Eugenol F,97-53-0,HepG2,2,384,2.82E-07,3.75E-05,3.97E-05,0.944598641
3660,Methyl-antranilate,134-20-3,HepG2,2,384,9.75E-08,3.92E-05,3.99E-05,0.983510579
3661,Lilyfore,285977-85-7,HepG2,2,384,,,,
3662,Damascone beta,23726-91-2,HepG2,2,384,,,,
3663,Veloutone,14595-54-1,HepG2,2,384,,,,
3664,Verdox,82356-51-2,HepG2,2,384,,,,
3665,Nirvanol,1506-02-1,HepG2,2,384,,,,
3666,Cetalox,3738-00-9,HepG2,2,384,,,,
3667,Tonalide,21145-77-7,HepG2,2,384,,,,
3668,Caffeine,58-08-2,HepG2,2,384,1.72E-08,4.00E-05,4.00E-05,0.999396318
3669,Lamotrigine,84057-84-1,HepG2,2,384,4.22E-07,3.64E-05,3.96E-05,0.919273232
3670,Diclofenac,15307-79-6,HepG2,2,384,,,,
3671,"2,4-Dichlorophenoxyacetic",94-75-7,HepG2,2,384,5.09E-07,3.51E-05,3.95E-05,0.889064486
3672,(S)-Naproxen,22204-53-1,HepG2,2,384,2.39E-06,1.84E-05,3.76E-05,0.488036053
3673,Ibuprofen,15687-27-1,HepG2,2,384,1.73E-06,2.57E-05,3.83E-05,0.672310287
3674,Torasemide,56211-40-6,HepG2,2,384,1.55E-06,2.69E-05,3.84E-05,0.700802157
3675,Warfarin,81-81-2,HepG2,2,384,3.77E-07,3.70E-05,3.96E-05,0.932942073
3676,di-n-butylphthalate,84-74-2,HepG2,2,384,3.67E-06,1.29E-05,3.63E-05,0.354330737
3677,hexachlorophene,70-30-4,HepG2,2,384,,,,
3678,hexamethylenetetramine,100-97-0,HepG2,2,384,,,,
3679,Malathion,121-75-5,HepG2,2,384,4.64E-07,3.54E-05,3.95E-05,0.895410824
3680,pentachlorophenol,87-86-5,HepG2,2,384,5.36E-06,2.20E-06,3.46E-05,0.063361803
3681,"2,2,2-trichloroethanol",115-20-8,HepG2,2,384,7.91E-08,3.93E-05,3.99E-05,0.984344932
3682,diethylphthalate,84-66-2,HepG2,2,384,3.39E-07,3.71E-05,3.97E-05,0.935804512
3683,4-chlorophenol,106-48-9,HepG2,2,384,4.55E-07,3.56E-05,3.95E-05,0.901014896
3684,permethrin,52645-53-1,HepG2,2,384,8.28E-06,4.69E-08,3.17E-05,0.00147847
3685,Aniline,62-53-3,HepG2,2,384,5.62E-08,3.96E-05,3.99E-05,0.990416248
3686,4-fluoroaniline,371-40-4,HepG2,2,384,5.76E-08,3.95E-05,3.99E-05,0.989867198
3687,"2,4,6-trichlorophenol",88-06-2,HepG2,2,384,2.96E-06,1.63E-05,3.70E-05,0.440057537
3688,Allyl alcohol,107-18-6,HepG2,2,384,1.86E-08,3.99E-05,4.00E-05,0.99899872
3689,N-methylaniline,100-61-8,HepG2,2,384,1.20E-07,3.90E-05,3.99E-05,0.977589057
3690,"3,4-dichloroaniline",95-76-1,HepG2,2,384,9.01E-07,3.20E-05,3.91E-05,0.818491891
3691,4-decylaniline,37529-30-9,HepG2,2,384,6.61E-06,3.48E-07,3.34E-05,0.010419834
3692,naphthalene,91-20-3,HepG2,2,384,1.45E-06,2.87E-05,3.85E-05,0.74560973
3693,"1,2,4-trichlorobenzene",120-82-1,HepG2,2,384,4.06E-06,1.21E-05,3.59E-05,0.337853814
3694,"1,2-dichlorobenzene",95-50-1,HepG2,2,384,1.95E-06,2.52E-05,3.80E-05,0.662854229
3695,dichloromethane,75-09-2,HepG2,2,384,7.89E-08,3.94E-05,3.99E-05,0.985811083
3696,tetrachloroethylene,127-18-4,HepG2,2,384,1.41E-06,2.93E-05,3.86E-05,0.759754206
3697,"2,3-dimethyl-1,3-butadiene",513-81-5,HepG2,2,384,4.18E-07,3.65E-05,3.96E-05,0.923148558
