,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
224,Metoclopramide,364-62-5,Balbc_3T3,2,96,9.92E-08,0.000140572,0.000147309,0.937145,B,9
225,Nitrofurantoin,67-20-9,Balbc_3T3,2,96,1.80E-08,0.000149976,0.000149979,0.999839,A,7.3
226,Oxytetracycline hydrochloride,2058-46-0,Balbc_3T3,2,96,6.22E-09,0.000149993,0.000149994,0.999955,A,4.5
227,Panthenol,16485-10-2 ,Balbc_3T3,2,96,2.09E-08,0.000149977,0.000149978,0.999846,N,
228,Paracetamol,103-90-2,Balbc_3T3,2,96,2.66E-08,0.000149918,0.000149951,0.99945,N,
229,Topiramate,97240-79-4,Balbc_3T3,2,96,2.06E-08,0.000149979,0.000149979,0.999858,A,9.2
230,Trimellitic anhydride,552-30-7,Balbc_3T3,2,96,2.09E-09,0.000149392,0.000149791,0.995946,A,3.3
231,Verapamil hydrochloride,152-11-4,Balbc_3T3,2,96,3.23E-07,2.12E-05,0.000124818,0.141064,B,9.2
232,Warfarin,129-06-6,Balbc_3T3,2,96,6.26E-07,0.000142577,0.00014745,0.95051,N,
233,Caffeine,58-08-2,FishRtgut,2,96,9.58E-09,0.000149975,0.000149984,0.999831,N,
234,Lamotrigine,84057-84-1,FishRtgut,2,96,4.92E-08,0.000141577,0.000147616,0.943845,B,6.6
235,Diclofenac,15307-79-6,FishRtgut,2,96,1.27E-06,0.000148635,0.000148695,0.990898,B,17.6
236,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgut,2,96,6.46E-10,0.000135738,0.000146173,0.904923,A,2.7
237,(S)-Naproxen,22204-53-1,FishRtgut,2,96,2.18E-09,0.000119292,0.000142314,0.795283,A,4.4
238,Ibuprofen,15687-27-1,FishRtgut,2,96,5.23E-09,7.58E-05,0.000133311,0.505495,A,5.4
239,Torasemide,56211-40-6,FishRtgut,2,96,1.34E-09,0.000106529,0.000139509,0.710192,A,4
240,Warfarin,81-81-2,FishRtgut,2,96,2.69E-09,0.00013882,0.000146937,0.925465,A,4.5
241,di-n-butylphthalate,84-74-2,FishRtgut,2,96,5.01E-07,1.59E-05,0.000124584,0.105754,N,
242,hexachlorophene,70-30-4,FishRtgut,2,96,2.47E-07,1.11E-07,2.89E-05,0.000737879,A,6.2
243,hexamethylenetetramine,100-97-0,FishRtgut,2,96,1.92E-08,0.000149795,0.000149795,0.998633,B,6.4
244,Malathion,121-75-5,FishRtgut,2,96,3.06E-08,0.000144803,0.000148475,0.965355,N,
245,pentachlorophenol,87-86-5,FishRtgut,2,96,3.07E-09,8.01E-06,0.000110684,0.0534152,A,5
246,"2,2,2-trichloroethanol",115-20-8,FishRtgut,2,96,1.19E-08,0.000149191,0.000149556,0.994608,N,
247,diethylphthalate,84-66-2,FishRtgut,2,96,3.48E-08,0.000143741,0.000148189,0.958274,N,
248,4-chlorophenol,106-48-9,FishRtgut,2,96,3.21E-08,0.00014442,0.000148366,0.962801,N,
249,permethrin,52645-53-1,FishRtgut,2,96,2.62E-06,8.66E-07,5.48E-05,0.00577082,N,
250,Aniline,62-53-3,FishRtgut,2,96,1.02E-08,0.000149801,0.000149902,0.998676,N,
251,4-fluoroaniline,371-40-4,FishRtgut,2,96,1.08E-08,0.000149643,0.00014983,0.997619,N,
252,"2,4,6-trichlorophenol",88-06-2,FishRtgut,2,96,5.92E-08,7.94E-05,0.000133946,0.529263,A,6.8
253,Allyl alcohol,107-18-6,FishRtgut,2,96,9.62E-09,0.000149801,0.000149817,0.998673,N,
254,N-methylaniline,100-61-8,FishRtgut,2,96,1.36E-08,0.000148797,0.000149458,0.991981,N,
255,"3,4-dichloroaniline",95-76-1,FishRtgut,2,96,5.37E-08,0.000138931,0.00014694,0.926209,N,
256,4-decylaniline,37529-30-9,FishRtgut,2,96,2.39E-06,1.22E-06,6.03E-05,0.00813107,N,
257,naphthalene,91-20-3,FishRtgut,2,96,1.58E-07,0.000110084,0.000139042,0.733891,N,
258,"1,2,4-trichlorobenzene",120-82-1,FishRtgut,2,96,3.18E-07,4.42E-05,0.000108951,0.294677,N,
259,"1,2-dichlorobenzene",95-50-1,FishRtgut,2,96,1.57E-07,8.10E-05,0.000110437,0.539955,N,
260,dichloromethane,75-09-2,FishRtgut,2,96,9.02E-09,0.000121643,0.000121838,0.810954,N,
261,tetrachloroethylene,127-18-4,FishRtgut,2,96,1.08E-07,5.95E-05,7.95E-05,0.39636,N,
262,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgut,2,96,3.90E-09,4.54E-06,5.22E-06,0.0302775,N,
263,Eugenol F,97-53-0,FishRtgut,2,96,2.67E-08,0.000145781,0.000148736,0.971871,N,
264,Methyl-antranilate,134-20-3,FishRtgut,2,96,1.64E-08,0.00014832,0.000149459,0.988802,N,
265,Lilyfore,285977-85-7,FishRtgut,2,96,1.45E-07,0.000115253,0.000141366,0.768355,N,
266,Damascone beta,23726-91-2,FishRtgut,2,96,4.51E-07,3.07E-05,0.000125663,0.204797,N,
267,Veloutone,14595-54-1,FishRtgut,2,96,1.01E-06,6.40E-06,0.000104109,0.0426501,N,
268,Verdox,82356-51-2,FishRtgut,2,96,2.56E-06,9.53E-07,5.62E-05,0.00635446,N,
269,Nirvanol,1506-02-1,FishRtgut,2,96,1.53E-06,3.52E-06,8.54E-05,0.0234553,N,
270,Cetalox,3738-00-9,FishRtgut,2,96,1.15E-06,5.43E-06,9.86E-05,0.0361831,N,
271,Tonalide,21145-77-7,FishRtgut,2,96,1.53E-06,3.52E-06,8.54E-05,0.0234553,N,
272,"2,4-Dinitrophenol",51-28-5,FishRtgut,2,96,2.02E-09,0.000148997,0.000149669,0.993312,A,4.1
273,Aldrin,309-00-2,FishRtgut,2,96,2.62E-06,8.65E-07,5.47E-05,0.00576834,N,
274,Azinphos-methyl,86-50-0,FishRtgut,2,96,5.99E-08,0.00013736,0.000146554,0.915734,N,
275,Chlorpyrifos,2921-88-2,FishRtgut,2,96,6.93E-07,9.48E-06,0.00011678,0.0631744,N,
276,"DDD-p,p'",50-29-3,FishRtgut,2,96,3.11E-06,3.78E-07,4.57E-05,0.00252307,N,
277,"DDT-o,p'",789-02-6,FishRtgut,2,96,2.70E-06,7.70E-07,5.31E-05,0.00513206,N,
278,"DDT-p,p'",72-54-8,FishRtgut,2,96,2.11E-06,1.75E-06,6.75E-05,0.0116962,N,
279,Diazinon,333-41-5,FishRtgut,2,96,3.20E-07,6.81E-05,0.000131772,0.453771,N,
280,Dicofol,115-32-2,FishRtgut,2,96,7.46E-07,8.84E-06,0.000114573,0.0589137,N,
281,Dieldrin,60-57-1,FishRtgut,2,96,8.42E-07,7.84E-06,0.000110709,0.0522397,N,
282,Disulfoton,298-04-4,FishRtgut,2,96,3.86E-07,4.99E-05,0.000128635,0.332592,N,
283,Endosulfan I,115-29-7,FishRtgut,2,96,3.27E-07,6.63E-05,0.000131443,0.441739,N,
284,Endrin,72-20-8,FishRtgut,2,96,1.19E-06,5.23E-06,9.76E-05,0.0348377,N,
285,Ethion,563-12-2,FishRtgut,2,96,7.93E-07,8.33E-06,0.000112669,0.0555104,N,
286,Heptachlor,76-44-8,FishRtgut,2,96,2.09E-06,1.82E-06,6.83E-05,0.0121157,N,
287,Heptachlor epoxide B,1024-57-3,FishRtgut,2,96,7.10E-07,9.26E-06,0.000116055,0.0617329,N,
288,Lindane,58-89-9,FishRtgut,2,96,2.90E-07,7.62E-05,0.000133261,0.508203,N,
289,"Methoxychlor-o,p'",72-43-5,FishRtgut,2,96,8.03E-07,8.23E-06,0.000112281,0.0548457,N,
290,Parathion,56-38-2,FishRtgut,2,96,3.27E-07,6.63E-05,0.000131445,0.441746,N,
291,Trifluralin,1582-09-8,FishRtgut,2,96,1.08E-06,5.91E-06,0.000101525,0.0393906,N,
292,Cisapride,81098-60-4,FishRtgut,2,96,7.68E-08,9.69E-05,0.000137446,0.646159,B,7.8
293,Citalopram hydrobromide,59729-33-8,FishRtgut,2,96,1.35E-07,0.000117776,0.000141932,0.785172,N,
294,Dofetilide,115256-11-6,FishRtgut,2,96,2.57E-08,0.000146252,0.000148863,0.97501,B,8.4
295,Moxifloxacin hydrochloride,186826-86-8,FishRtgut,2,96,6.52E-09,0.000149718,0.000149894,0.998121,A,6
296,N-acetylpro-cainamide,32795-44-1,FishRtgut,2,96,3.67E-08,0.000149653,0.000149852,0.997685,B,9.2
297,Quinidine sulfate,50-54-4,FishRtgut,2,96,3.54E-08,0.000116389,0.000141638,0.775928,B,9.3
298,Sematilide,101526-83-4,FishRtgut,2,96,3.39E-08,0.00014971,0.000149873,0.998066,B,9.1
299,Sotalol hydrochloride,959-24-0,FishRtgut,2,96,3.16E-08,0.000149936,0.000149955,0.999574,B,9
300,Mifepristone,84371-65-3,FishRtgut,2,96,6.24E-07,1.04E-05,0.000119695,0.0693949,N,
301,Perfluorobutanesulfonic_acid,375-73-5,FishRtgut,2,96,6.24E-10,0.000149332,0.000149774,0.99555,A,-2.9
302,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgut,2,96,6.18E-10,0.000148758,0.000149598,0.991722,A,1.4
303,Perfluorononanoic_acid,375-95-1,FishRtgut,2,96,8.73E-12,2.04E-06,6.66E-05,0.0135801,A,0.1
304,Perfluorohexanoic_acid,307-24-4,FishRtgut,2,96,1.54E-10,3.69E-05,0.000126829,0.245736,A,0.1
305,Perfluorobutanoic_acid,375-22-4,FishRtgut,2,96,6.20E-10,0.000148871,0.000149632,0.992475,A,0.1
306,Perfluorooctanoic_acid,335-67-1,FishRtgut,2,96,1.74E-10,4.18E-05,0.000127526,0.278681,A,0.1
307,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgut,2,96,5.40E-10,0.000129898,0.000144765,0.865983,A,1.4
308,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgut,2,96,1.59E-10,3.82E-05,0.000127017,0.254876,A,1.4
309,Perfluoroundecanoic_acid,2058-94-8,FishRtgut,2,96,1.06E-11,2.49E-06,7.21E-05,0.0165771,A,0.1
310,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgut,2,96,1.04E-11,2.49E-06,7.21E-05,0.0165771,A,-2.9
311,Perfluoroheptanoic_acid,375-85-9,FishRtgut,2,96,3.90E-10,9.36E-05,0.000136817,0.624331,A,0.1
312,Perfluoropentanoic_acid,2706-90-3,FishRtgut,2,96,6.06E-10,0.000145326,0.000148628,0.968843,A,0.1
313,Perfluorohexanesulfonic_acid,355-46-4,FishRtgut,2,96,5.79E-10,0.000138569,0.000146875,0.923793,A,-2.9
314,Perfluorodecanoic_acid,335-76-2,FishRtgut,2,96,5.03E-12,1.13E-06,5.29E-05,0.0075649,A,0.1
315,cyclosporine A,59865-13-3,FishRtgut,2,96,8.18E-08,0.000131713,0.000145171,0.878088,N,
316,chlorpromazine,50-53-3,FishRtgut,2,96,3.71E-08,5.54E-06,9.80E-05,0.036966,B,9.4
317,PBDE 47,5436-43-1,FishRtgut,2,96,3.00E-06,4.65E-07,4.75E-05,0.00310324,N,
318,PBDE 99,60348-60-9,FishRtgut,2,96,3.53E-06,1.58E-07,4.12E-05,0.00105104,N,
319,PBDE 153,68631-49-2,FishRtgut,2,96,4.03E-06,4.34E-08,4.02E-05,0.000289102,N,
320,amiodarone,1951-25-3,FishRtgut,2,96,1.82E-07,1.04E-07,2.84E-05,0.000693079,B,9
321,Azathioprine,446-86-6,FishRtgut,2,96,9.27E-09,0.000149967,0.000149981,0.999781,A,8.2
322,Benzocaine,94-09-7,FishRtgut,2,96,1.61E-08,0.000148398,0.000149482,0.98932,N,
323,Butylated hydroxyanisole,25013-16-5,FishRtgut,2,96,1.94E-07,0.000102274,0.00013854,0.681826,N,
324,Cetirizine dihydrochloride,83881-52-1,FishRtgut,2,96,3.33E-09,0.000149895,0.000149957,0.999297,A,4.7
325,Cyclamate,139-05-9,FishRtgut,2,96,1.27E-06,0.000148727,0.000148729,0.991513,B,17.6
326,Cyclophosphamide,6055-19-2,FishRtgut,2,96,1.69E-08,0.000149885,0.000149946,0.999235,B,6.1
327,Cypermethrin,67375-30-8,FishRtgut,2,96,2.78E-06,6.84E-07,5.16E-05,0.00455765,N,
328,DEET,134-62-3,FishRtgut,2,96,2.34E-08,0.000146589,0.000148965,0.977263,N,
329,Dexamethasone,50-02-2,FishRtgut,2,96,1.71E-08,0.000148154,0.000149411,0.987692,N,
330,Digoxin,20830-75-5,FishRtgut,2,96,1.11E-08,0.000149611,0.000149857,0.997406,N,
331,Fenazaquin,120928-09-8,FishRtgut,2,96,1.28E-06,4.67E-06,9.40E-05,0.0311167,N,
332,Fenbuconazole,114369-43-6,FishRtgut,2,96,1.42E-07,0.000115897,0.00014151,0.772647,N,
333,Fluazinam,79622-59-6,FishRtgut,2,96,3.83E-07,5.07E-05,0.000128764,0.338012,N,
334,Furosemide,54-31-9,FishRtgut,2,96,7.90E-10,0.00014764,0.00014927,0.984266,A,3
335,Glybenclamide,10238-21-8,FishRtgut,2,96,2.32E-09,1.09E-05,0.00012076,0.0726054,A,5
336,HC Red 3,2871-01-4,FishRtgut,2,96,9.62E-09,0.000149965,0.00014998,0.999766,N,
337,Hydralazine hydrochloride,304-20-1,FishRtgut,2,96,1.61E-08,0.000149879,0.000149944,0.999192,B,6
338,Ketoconazole,65277-42-1,FishRtgut,2,96,4.02E-07,2.74E-05,0.000125506,0.18277,B,6.6
339,Metformin,1115-70-4,FishRtgut,2,96,5.48E-08,0.000149943,0.000149944,0.999619,B,9.6
340,Metoclopramide,364-62-5,FishRtgut,2,96,3.13E-08,0.000140635,0.000147375,0.937569,B,9
341,Nitrofurantoin,67-20-9,FishRtgut,2,96,8.17E-09,0.000149986,0.000149989,0.999905,A,7.3
342,Oxytetracycline hydrochloride,2058-46-0,FishRtgut,2,96,2.87E-09,0.000149997,0.000149997,0.999978,A,4.5
343,Panthenol,16485-10-2 ,FishRtgut,2,96,9.51E-09,0.000149988,0.000149989,0.999922,N,
344,Paracetamol,103-90-2,FishRtgut,2,96,9.75E-09,0.000149934,0.000149968,0.999563,N,
345,Topiramate,97240-79-4,FishRtgut,2,96,9.47E-09,0.00014999,0.00014999,0.999932,A,9.2
346,Trimellitic anhydride,552-30-7,FishRtgut,2,96,9.63E-10,0.000149393,0.000149793,0.995953,A,3.3
347,Verapamil hydrochloride,152-11-4,FishRtgut,2,96,2.19E-08,2.12E-05,0.000125069,0.141348,B,9.2
348,Warfarin,129-06-6,FishRtgut,2,96,3.72E-08,0.000143139,0.000148032,0.95426,N,
349,Caffeine,58-08-2,FishRtgill,2,96,5.03E-09,0.000149979,0.000149988,0.999861,N,
350,Lamotrigine,84057-84-1,FishRtgill,2,96,2.58E-08,0.000141599,0.000147639,0.943992,B,6.6
351,Diclofenac,15307-79-6,FishRtgill,2,96,6.68E-07,0.000149234,0.000149294,0.994892,B,17.6
352,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgill,2,96,3.39E-10,0.000135739,0.000146173,0.904925,A,2.7
353,(S)-Naproxen,22204-53-1,FishRtgill,2,96,1.15E-09,0.000119293,0.000142315,0.795288,A,4.4
354,Ibuprofen,15687-27-1,FishRtgill,2,96,2.75E-09,7.58E-05,0.000133313,0.505504,A,5.4
355,Torasemide,56211-40-6,FishRtgill,2,96,7.04E-10,0.000106529,0.00013951,0.710195,A,4
356,Warfarin,81-81-2,FishRtgill,2,96,1.41E-09,0.000138821,0.000146938,0.925473,A,4.5
357,di-n-butylphthalate,84-74-2,FishRtgill,2,96,2.63E-07,1.59E-05,0.000124782,0.105922,N,
358,hexachlorophene,70-30-4,FishRtgill,2,96,1.30E-07,1.11E-07,2.89E-05,0.000738457,A,6.2
359,hexamethylenetetramine,100-97-0,FishRtgill,2,96,1.01E-08,0.000149804,0.000149805,0.998694,B,6.4
360,Malathion,121-75-5,FishRtgill,2,96,1.61E-08,0.000144817,0.00014849,0.965449,N,
361,pentachlorophenol,87-86-5,FishRtgill,2,96,1.61E-09,8.01E-06,0.000110685,0.0534157,A,5
362,"2,2,2-trichloroethanol",115-20-8,FishRtgill,2,96,6.22E-09,0.000149197,0.000149562,0.994646,N,
363,diethylphthalate,84-66-2,FishRtgill,2,96,1.83E-08,0.000143757,0.000148206,0.958379,N,
364,4-chlorophenol,106-48-9,FishRtgill,2,96,1.68E-08,0.000144435,0.000148381,0.962899,N,
365,permethrin,52645-53-1,FishRtgill,2,96,1.39E-06,8.73E-07,5.52E-05,0.00581918,N,
366,Aniline,62-53-3,FishRtgill,2,96,5.36E-09,0.000149806,0.000149907,0.998708,N,
367,4-fluoroaniline,371-40-4,FishRtgill,2,96,5.65E-09,0.000149648,0.000149835,0.997653,N,
368,"2,4,6-trichlorophenol",88-06-2,FishRtgill,2,96,3.11E-08,7.94E-05,0.000133971,0.529362,A,6.8
369,Allyl alcohol,107-18-6,FishRtgill,2,96,5.05E-09,0.000149805,0.000149822,0.998703,N,
370,N-methylaniline,100-61-8,FishRtgill,2,96,7.16E-09,0.000148804,0.000149465,0.992023,N,
371,"3,4-dichloroaniline",95-76-1,FishRtgill,2,96,2.82E-08,0.000138955,0.000146965,0.926366,N,
372,4-decylaniline,37529-30-9,FishRtgill,2,96,1.26E-06,1.23E-06,6.08E-05,0.008193,N,
373,naphthalene,91-20-3,FishRtgill,2,96,8.32E-08,0.000110139,0.000139111,0.734259,N,
374,"1,2,4-trichlorobenzene",120-82-1,FishRtgill,2,96,1.67E-07,4.42E-05,0.000109061,0.294973,N,
375,"1,2-dichlorobenzene",95-50-1,FishRtgill,2,96,8.25E-08,8.10E-05,0.000110492,0.540221,N,
376,dichloromethane,75-09-2,FishRtgill,2,96,4.73E-09,0.000121646,0.000121841,0.810974,N,
377,tetrachloroethylene,127-18-4,FishRtgill,2,96,5.65E-08,5.95E-05,7.95E-05,0.396491,N,
378,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgill,2,96,2.05E-09,4.54E-06,5.22E-06,0.0302772,N,
379,Eugenol F,97-53-0,FishRtgill,2,96,1.40E-08,0.000145793,0.000148748,0.971953,N,
380,Methyl-antranilate,134-20-3,FishRtgill,2,96,8.64E-09,0.000148328,0.000149467,0.988853,N,
381,Lilyfore,285977-85-7,FishRtgill,2,96,7.61E-08,0.000115306,0.000141431,0.768708,N,
382,Damascone beta,23726-91-2,FishRtgill,2,96,2.37E-07,3.08E-05,0.000125843,0.20509,N,
383,Veloutone,14595-54-1,FishRtgill,2,96,5.32E-07,6.42E-06,0.000104443,0.042787,N,
384,Verdox,82356-51-2,FishRtgill,2,96,1.35E-06,9.61E-07,5.66E-05,0.00640637,N,
385,Nirvanol,1506-02-1,FishRtgill,2,96,8.08E-07,3.54E-06,8.58E-05,0.0235696,N,
386,Cetalox,3738-00-9,FishRtgill,2,96,6.03E-07,5.45E-06,9.89E-05,0.0363148,N,
387,Tonalide,21145-77-7,FishRtgill,2,96,8.08E-07,3.54E-06,8.58E-05,0.0235696,N,
388,"2,4-Dinitrophenol",51-28-5,FishRtgill,2,96,1.06E-09,0.000148998,0.00014967,0.993319,A,4.1
389,Aldrin,309-00-2,FishRtgill,2,96,1.39E-06,8.72E-07,5.52E-05,0.00581665,N,
390,Azinphos-methyl,86-50-0,FishRtgill,2,96,3.14E-08,0.000137386,0.000146582,0.915908,N,
391,Chlorpyrifos,2921-88-2,FishRtgill,2,96,3.65E-07,9.50E-06,0.000117037,0.0633133,N,
392,"DDD-p,p'",50-29-3,FishRtgill,2,96,1.65E-06,3.82E-07,4.62E-05,0.00254821,N,
393,"DDT-o,p'",789-02-6,FishRtgill,2,96,1.43E-06,7.76E-07,5.36E-05,0.00517632,N,
394,"DDT-p,p'",72-54-8,FishRtgill,2,96,1.12E-06,1.77E-06,6.80E-05,0.011775,N,
395,Diazinon,333-41-5,FishRtgill,2,96,1.68E-07,6.81E-05,0.000131906,0.454232,N,
396,Dicofol,115-32-2,FishRtgill,2,96,3.93E-07,8.86E-06,0.000114844,0.0590532,N,
397,Dieldrin,60-57-1,FishRtgill,2,96,4.43E-07,7.86E-06,0.000111005,0.0523793,N,
398,Disulfoton,298-04-4,FishRtgill,2,96,2.03E-07,4.99E-05,0.000128792,0.332998,N,
399,Endosulfan I,115-29-7,FishRtgill,2,96,1.72E-07,6.63E-05,0.000131579,0.442197,N,
400,Endrin,72-20-8,FishRtgill,2,96,6.25E-07,5.25E-06,9.79E-05,0.034969,N,
401,Ethion,563-12-2,FishRtgill,2,96,4.18E-07,8.35E-06,0.000112952,0.0556502,N,
402,Heptachlor,76-44-8,FishRtgill,2,96,1.10E-06,1.83E-06,6.88E-05,0.0121962,N,
403,Heptachlor epoxide B,1024-57-3,FishRtgill,2,96,3.74E-07,9.28E-06,0.000116316,0.0618721,N,
404,Lindane,58-89-9,FishRtgill,2,96,1.53E-07,7.63E-05,0.000133384,0.508671,N,
405,"Methoxychlor-o,p'",72-43-5,FishRtgill,2,96,4.23E-07,8.25E-06,0.000112567,0.0549855,N,
406,Parathion,56-38-2,FishRtgill,2,96,1.72E-07,6.63E-05,0.000131581,0.442204,N,
407,Trifluralin,1582-09-8,FishRtgill,2,96,5.68E-07,5.93E-06,0.000101873,0.0395257,N,
408,Cisapride,81098-60-4,FishRtgill,2,96,4.03E-08,9.69E-05,0.00013748,0.646316,B,7.8
409,Citalopram hydrobromide,59729-33-8,FishRtgill,2,96,7.10E-08,0.000117826,0.000141993,0.785509,N,
410,Dofetilide,115256-11-6,FishRtgill,2,96,1.35E-08,0.000146263,0.000148875,0.975089,B,8.4
411,Moxifloxacin hydrochloride,186826-86-8,FishRtgill,2,96,3.42E-09,0.000149721,0.000149898,0.998142,A,6
412,N-acetylpro-cainamide,32795-44-1,FishRtgill,2,96,1.93E-08,0.00014967,0.00014987,0.997801,B,9.2
413,Quinidine sulfate,50-54-4,FishRtgill,2,96,1.86E-08,0.000116402,0.000141654,0.776015,B,9.3
414,Sematilide,101526-83-4,FishRtgill,2,96,1.78E-08,0.000149726,0.00014989,0.998173,B,9.1
415,Sotalol hydrochloride,959-24-0,FishRtgill,2,96,1.66E-08,0.000149951,0.00014997,0.999674,B,9
416,Mifepristone,84371-65-3,FishRtgill,2,96,3.28E-07,1.04E-05,0.000119932,0.0695321,N,
417,Perfluorobutanesulfonic_acid,375-73-5,FishRtgill,2,96,3.28E-10,0.000149333,0.000149774,0.995552,A,-2.9
418,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,FishRtgill,2,96,3.25E-10,0.000148759,0.000149598,0.991724,A,1.4
419,Perfluorononanoic_acid,375-95-1,FishRtgill,2,96,4.58E-12,2.04E-06,6.66E-05,0.0135801,A,0.1
420,Perfluorohexanoic_acid,307-24-4,FishRtgill,2,96,8.07E-11,3.69E-05,0.000126829,0.245736,A,0.1
421,Perfluorobutanoic_acid,375-22-4,FishRtgill,2,96,3.26E-10,0.000148872,0.000149632,0.992477,A,0.1
422,Perfluorooctanoic_acid,335-67-1,FishRtgill,2,96,9.15E-11,4.18E-05,0.000127526,0.278681,A,0.1
423,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,FishRtgill,2,96,2.84E-10,0.000129898,0.000144765,0.865985,A,1.4
424,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,FishRtgill,2,96,8.36E-11,3.82E-05,0.000127017,0.254876,A,1.4
425,Perfluoroundecanoic_acid,2058-94-8,FishRtgill,2,96,5.56E-12,2.49E-06,7.21E-05,0.0165771,A,0.1
426,Perfluorooctanesulfonic_acid,1763-23-1,FishRtgill,2,96,5.46E-12,2.49E-06,7.21E-05,0.0165771,A,-2.9
427,Perfluoroheptanoic_acid,375-85-9,FishRtgill,2,96,2.05E-10,9.36E-05,0.000136818,0.624332,A,0.1
428,Perfluoropentanoic_acid,2706-90-3,FishRtgill,2,96,3.18E-10,0.000145327,0.000148628,0.968845,A,0.1
429,Perfluorohexanesulfonic_acid,355-46-4,FishRtgill,2,96,3.04E-10,0.000138569,0.000146875,0.923795,A,-2.9
430,Perfluorodecanoic_acid,335-76-2,FishRtgill,2,96,2.64E-12,1.13E-06,5.29E-05,0.0075649,A,0.1
431,cyclosporine A,59865-13-3,FishRtgill,2,96,4.30E-08,0.000131747,0.000145209,0.878316,N,
432,chlorpromazine,50-53-3,FishRtgill,2,96,1.95E-08,5.55E-06,9.80E-05,0.0369704,B,9.4
433,PBDE 47,5436-43-1,FishRtgill,2,96,1.59E-06,4.70E-07,4.79E-05,0.00313302,N,
434,PBDE 99,60348-60-9,FishRtgill,2,96,1.88E-06,1.59E-07,4.16E-05,0.00106293,N,
435,PBDE 153,68631-49-2,FishRtgill,2,96,2.14E-06,4.39E-08,4.07E-05,0.000292839,N,
436,amiodarone,1951-25-3,FishRtgill,2,96,9.54E-08,1.04E-07,2.85E-05,0.000693478,B,9
437,Azathioprine,446-86-6,FishRtgill,2,96,4.87E-09,0.000149971,0.000149985,0.99981,A,8.2
438,Benzocaine,94-09-7,FishRtgill,2,96,8.47E-09,0.000148406,0.00014949,0.98937,N,
439,Butylated hydroxyanisole,25013-16-5,FishRtgill,2,96,1.02E-07,0.000102337,0.000138625,0.682245,N,
440,Cetirizine dihydrochloride,83881-52-1,FishRtgill,2,96,1.75E-09,0.000149896,0.000149959,0.999308,A,4.7
441,Cyclamate,139-05-9,FishRtgill,2,96,6.69E-07,0.000149327,0.000149329,0.995512,B,17.6
442,Cyclophosphamide,6055-19-2,FishRtgill,2,96,8.90E-09,0.000149893,0.000149954,0.999289,B,6.1
443,Cypermethrin,67375-30-8,FishRtgill,2,96,1.47E-06,6.90E-07,5.20E-05,0.00459807,N,
444,DEET,134-62-3,FishRtgill,2,96,1.23E-08,0.0001466,0.000148976,0.977335,N,
445,Dexamethasone,50-02-2,FishRtgill,2,96,8.99E-09,0.000148162,0.000149419,0.987745,N,
446,Digoxin,20830-75-5,FishRtgill,2,96,5.84E-09,0.000149616,0.000149862,0.997441,N,
447,Fenazaquin,120928-09-8,FishRtgill,2,96,6.77E-07,4.69E-06,9.44E-05,0.0312438,N,
448,Fenbuconazole,114369-43-6,FishRtgill,2,96,7.48E-08,0.000115949,0.000141574,0.772996,N,
449,Fluazinam,79622-59-6,FishRtgill,2,96,2.01E-07,5.08E-05,0.00012892,0.338422,N,
450,Furosemide,54-31-9,FishRtgill,2,96,4.15E-10,0.00014764,0.000149271,0.984269,A,3
451,Glybenclamide,10238-21-8,FishRtgill,2,96,1.22E-09,1.09E-05,0.000120761,0.072606,A,5
452,HC Red 3,2871-01-4,FishRtgill,2,96,5.05E-09,0.00014997,0.000149984,0.999797,N,
453,Hydralazine hydrochloride,304-20-1,FishRtgill,2,96,8.45E-09,0.000149886,0.000149951,0.999243,B,6
454,Ketoconazole,65277-42-1,FishRtgill,2,96,2.11E-07,2.75E-05,0.000125666,0.183003,B,6.6
455,Metformin,1115-70-4,FishRtgill,2,96,2.88E-08,0.000149969,0.00014997,0.999792,B,9.6
456,Metoclopramide,364-62-5,FishRtgill,2,96,1.64E-08,0.000140649,0.00014739,0.937662,B,9
457,Nitrofurantoin,67-20-9,FishRtgill,2,96,4.29E-09,0.00014999,0.000149993,0.999931,A,7.3
458,Oxytetracycline hydrochloride,2058-46-0,FishRtgill,2,96,1.51E-09,0.000149998,0.000149998,0.999987,A,4.5
459,Panthenol,16485-10-2 ,FishRtgill,2,96,5.00E-09,0.000149993,0.000149994,0.999952,N,
460,Paracetamol,103-90-2,FishRtgill,2,96,5.12E-09,0.000149939,0.000149973,0.999594,N,
461,Topiramate,97240-79-4,FishRtgill,2,96,4.97E-09,0.000149994,0.000149995,0.999962,A,9.2
462,Trimellitic anhydride,552-30-7,FishRtgill,2,96,5.06E-10,0.000149393,0.000149793,0.995956,A,3.3
